word,is_he
"ע""א",1
בסם,0
אללה,0
אלעט'ים,0
כתאבי,0
יאשיכי,0
ורייסי,0
[…],0
אטאל,0
אללה,0
בקאך,0
ואדאם,0
נעמתך,0
ומן,0
תופיקיה,0
לא,0
אכלאך,0
מן,0
אסכנדריה,0
יום,0
לה',0
מסתהל,0
מרחשון,1
ען,0
חאל,0
סלאמה,0
וללה,0
אלחמד,0
וען,0
שוק,0
אליך,0
קרב,0
אללה,0
אלאשתמאע,0
עלי,0
כיר,0
אנה,0
ולי,0
דלך,0
אעלם,0
מולאי,0
אלשיך,0
אני,0
וצלת,0
אלי,0
הון,0
לי,0
יומין,0
בעד,0
אקאמה,0
פי,0
אלטריק,0
ו',1
איאם,0
וסאלת,0
ען,0
אכבאר,0
וכיל,0
אלמקרוץ,0
וערפת,0
אנה,0
קבץ',0
מן,0
בן,0
עמראן,0
חק,0
"י""ב",1
עדל,0
כתאן,0
בוצאטה,0
ש,1
דינ',1
ובאע,0
אלמרכב,0
עליה,0
וקבצ'הא,0
בשהאדת,0
גוים,1
שהדו,0
עליה,0
ממן,0
כאנ[ו],0
מעי,0
פי,0
אלמרכב,0
וצח,0
דלך,0
וקבצ'הא,0
בלקאצ'י,0
ואמא,0
עוקל,0
רחלי,0
בסבבה,0
אלד',0
אעדאל,0
אלפלפל,0
אלדי,0
תעלם,0
קצתהא,0
אעלם,0
האדא,0
פטייב,0
נפסך,0
תם,0
אן,0
וגדו,0
ללמקרוץ,0
דפתר,0
פיה,0
שרח,0
חיסאבך,0
מעו,0
מא,0
וגה,0
אליך,0
ומא,0
וצל,0
אליה,0
מנך,0
מכאן,0
חיסאבך,0
נאחיה,0
וקבץ',0
לך,0
וכילה,0
גמיע,0
מאלך,0
ענד,0
אלרגל,0
ובן,0
אלבסמלי,0
צ'הר,0
עליה,0
אלרחל,0
ורפע,0
ללקירואן,0
לעבד,0
בן,0
האשם,0
אלקאצ'י,0
ולסעה,0
מא,0
נעלמו,0
מא,0
יכון,0
אסל,0
מן,0
אללה,0
חסן,0
אלעאקבה,0
לך,0
ולנא,0
ולכל,1
ישר',1
וכאן,0
וצולי,0
יום,0
ערפה,0
עיד,0
אלקום,0
ולם,0
נציב,0
בן,0
גות,0
קאעד,0
תם,0
כיפת,0
נדפע,0
אלכתאב,0
פי,0
איאם,0
אלעיד,0
יחצל,0
לה,0
נסיאן,0
ואנא,0
גד,0
כתאבי,0
נמצ'י,0
לביתה,0
אליה,0
נהניה,0
באלעיד,0
ונדפעו,0
אליה,0
ונאכד,0
גואבה,0
ואלחאגה,0
אן,0
שא,0
אללה,0
ושעיב,0
אלוכיל,0
נחן,0
מסתגנין,0
ענה,0
פי,0
דאלך,0
אללה,0
יחסן,0
אלכלאץ,0
מא,0
וקע,0
שגל,0
קלב,0
אלא,0
עליי,0
אעקלת,0
רחלי,0
ומצ'א,0
לי,0
בין,0
אלביעתין,0
ק',1
דינ',0
ותעוק,0
רחלי,0
אלי,0
אכר,0
וקת,0
אללה,0
יסלמה,0
ומא,0
תריד,0
עלמה,0
פי,0
יומנא,0
האדא,0
וצל,0
קארב,0
לטיף,0
מן,0
מדינא,0
סקליה,0
בעהד,0
טכ',0
יום,0
פיה,0
גבן,0
ל,1
ראכב,0
ודכרו,0
אן,0
מרכב,0
בן,0
געפר,0
אקלע,0
מעהום,0
פי,0
לילא,0
וכלא,0
מרכבין,0
תוסק,0
וראהם,0
מן,0
אלמדינא,0
בן,0
דיסור,0
אללדי,0
מצ'א,0
מן,0
הון,0
ומרכב,0
לראיק,0
ומרכבין,0
מן,0
כרא,0
לפלאיה,0
בקמח,0
אללה,0
יסלמהא,0
ואן,0
לקאו,0
אלמראכב,0
אלמנכסרה,0
פי,0
אלבחר,0
מן,0
טו',1
יום,0
ואן,0
אלכתאן,0
בסקליה,0
"כ""ה",1
רבאעי,0
ואלמיסארי,0
כאסד,0
ויגיו,0
נאס,0
כתירה,0
חגאג,0
שוליים,1
ולם,0
יצל,0
פיה,0
כתאב,0
ליהודי,1
ואן,0
כתב,0
אלקום,0
פי,0
מרכב,0
בן,0
געפר,0
אללה,0
יטאלעך,0
עלי,0
כיר,0
/,0
ולא,0
תקטע,0
כתאבך,0
עני,0
אן,0
וצל,0
אליך,0
כתוב,0
מן,0
אלוכיל,0
אלמקרוץ,0
אן,0
תציר,0
לך,0
בכיר,0
/,0
ומא,0
אשך,0
אנה,0
יכתוב,0
אליך,0
בשרח,0
מא,0
עמלה,0
בעד,0
ד'לך,0
אלכתוב,0
אלאולה,0
"ע""ב",1
קראת,0
עלי,0
סידי,0
אלשיך,0
אפצ'ל,0
אלסלאם,0
וגמיע,0
פתיאנך,0
ומן,0
תשמלה,0
ענאיתך,0
אפצ'ל,0
אלסלאם,0
ומא,0
כאנת,0
לך,0
הון,0
מן,0
חאגה,0
תשרפני,0
בקצ'אהא,0
ואלסלאם,0
עליך,0
ועלי,0
אללה,0
תוכלת,0
ועקב,1
שלום,1
כתובת,1
שיכי,0
ורייסי,0
ואלעזיז,0
עלי,0
אבו,0
אלפרג,0
מן,0
כ'לוף,0
בן,0
זכריא,1
אלאשקר,0
ננ,1
יוסף,1
בן,1
יעקב,1
בן,1
עוכל,1
אטאל,0
אללה,0
בקאה,0
שאכר,0
תפצ'לה,0
ואדאם.,0
סלאמתה,0
ורעאיתה,0
וחפצ'ה,0
במצר,0
אן,0
שא,0
אללה,0
גל,0
ועז,0
