word,is_he
פנקול,0
אן,0
זעם,0
זאעם,0
אן,0
פאעל,0
אלעאלם,0
פי,0
ד'אתה,0
מת'לה,0
מן,0
כל,0
גההֿ,0
געל,0
עאלם,0
פאעל,0
עאלם,0
ומרכב,0
פאעל,0
מרכב,0
וילזם,0
ללת'אני,0
ת'אלת',0
וללת'אלת',0
ראבע,0
וד'לך,0
אלי,0
מא,0
לא,0
נהאיהֿ,0
ואדעא,0
מא,0
לא,0
נהאיהֿ,0
באטל,0
ואד',0
כאן,0
ד'לך,0
כד'לך,0
פלא,0
בד,0
מן,0
אן,0
ינתהי,0
אלי,0
פאעל,0
ליס,0
במפעול,0
פד'לך,0
ליס,0
הו,0
מת'ל,0
אלעאלם,0
מן,0
כל,0
גההֿ,0
לאנה,0
ליס,0
במפעול,0
מת'ל,0
אלעאלם.,0
ואד'א,0
כאן,0
פאעל,0
אלעאלם,0
מת'לה,0
מן,0
כל,0
גההֿ,0
לם,0
יכון,0
הו,0
באן,0
יפעל,0
הד'א,0
דון,0
אן,0
יכון,0
הד'א,0
יפעלה,0
וקד,0
אגמע,0
אהל,0
אלעקל,0
מן,0
אהל,0
כל,0
מקאלהֿ,0
אן,0
פאעל,0
אלפעל,0
בכ'לאף,0
אלפעל,0
ואן,0
אלפעל,0
כ'לאף,0
אלפאעל.,0
