word,is_he
פאן,0
קאל,0
קאיל,0
מן,0
יקר,0
באלאעראץ',0
אלא,0
אנה,0
יזעם,0
אנהא,0
לם,0
תזל,0
תתעאקב,0
אלגוהר,0
ולא,0
אבתדי,0
לד'לך,0
ולא,0
נהאיהֿ,0
פי,0
מא,0
קלנא,0
אן,0
אלאעראץ',0
אד'א,0
כאנת,0
חדית'הֿ,0
ואלגואהר,0
לא,0
תנפך,0
מנהא,0
פאלגוהר,0
מחדת'.,0
קאל,0
אן,0
וגב,0
אן,0
יכון,0
אלגוהר,0
מחדת',0
לאנה,0
ג'יר,0
מנפך,0
מן,0
אלחדת',0
וגב,0
איצ'א,0
אן,0
יכון,0
אלגוהר,0
קאימא,0
פי,0
ג'ירה,0
לאנה,0
לא,0
ינפך,0
מן,0
מא,0
הו,0
קאים,0
פי,0
ג'ירה.,0
קלנא,0
לא,0
יגב,0
ד'לך,0
למא,0
נחן,0
ואצפין,0
נקול,0
אנה,0
כמא,0
וגב,0
אן,0
יכון,0
א[לגוהר],0
מעתרץ',0
לאנה,0
לא,0
ינפך,0
מן,0
ערץ',0
ולא,0
יגב,0
אן,0
י[כון,0
אלגוה]ר,0
קאימא,0
פי,0
ג'ירה,0
<לאן,0
אלערץ',0
קאים,0
פי,0
ג'ירה>,0
כד'לך,0
לא,0
יגב,0
אד'א,0
כאן,0
[אלגוהר],0
מחדת',0
לאנה,0
לא,0
ינפך,0
מן,0
חדת',0
אן,0
יכון,0
אלגוהר,0
[קאים],0
פי,0
ג'ירה,0
לאן,0
אלערץ',0
קאים,0
פי,0
ג'ירה,0
וכמא,0
וגב,0
[א]ן,0
יכון,0
אלבדן,0
צחיח,0
ומריץ',0
לאנה,0
לא,0
ינפך,0
מן,0
אלמרץ',0
ואלצחהֿ,0
ולא,0
יגב,0
אן,0
יכון,0
קואם,0
אלבדן,0
פי,0
ג'ירה,0
לאן,0
קואם,0
אלמרץ',0
ואלצחהֿ,0
פי,0
ג'ירהמא,0
כד'לך,0
לא,0
יגב,0
[אן,0
יכ]ון,0
קואם,0
אלגוהר,0
פי,0
ג'ירה,0
לאן,0
אלערץ',0
קאים,0
פי,0
ג'ירה.,0
