word,is_he
"ע""א",1
[חצרו,0
אלי,0
בית,1
דין,1
הגדול],1
שלאדוננו,1
נתן,1
ראש,1
ישיבת,1
גאון,1
יעקב,1
"נ""ט",1
"ר""ח",1
כלף,0
בן,0
מוסי,0
אלברקי,0
[וסלמאן,0
בן,0
דאוד,0
בן,0
שמ]עון,1
וטאלב,0
כלף,0
הדא,0
לסלמאן,0
הדא,0
בעדל,0
אלניל,0
דכר,0
אנה,0
[כאן]?,0
אנפדה,0
ג',1
אעדאל,0
[ניל,0
אלי],0
ועדלין,0
ניל,0
אלי,0
סקליה,0
עלי,0
ידי,0
דאוד,1
בן,1
עזרון,1
ואן,0
מן,0
הדה,0
אלגמלה,0
עד[ל,0
],0
סהלאן,0
בן,1
יהושע,1
אלטראבלסי,0
אלסאכן,0
בסקליה,0
ואן,0
עדל,0
ניל,0
מנהא,0
[…],0
[…],0
אלמקים,0
בסקליה,0
ואן,0
וקע,0
אלמרכב,0
אלדי,0
כאן,0
פיה,0
אלעדל,0
אלניל,0
אלמפרד,0
[בעיד,0
],0
סעיד,0
הדא,0
במדינה,0
אלמהדיה,0
ואן,0
סלמאן,1
בן,1
דאוד,1
בן,1
שמעון,1
הדא,0
קבצ'ה,0
מן,0
אל,0
[…],0
פסאלנא,0
סלמאן,0
הדא,0
ען,0
מא,0
דכר,0
כצמה,0
פקאל,0
אנני,0
כנת,0
בסקליה,0
חתי,0
[סאל]ני,0
סהלאן,0
אתולי,0
[סעיד],0
עדל,0
מחמול,0
אליה,0
מן,0
כלף,0
הדא,0
דכר,0
אנה,0
חצל,0
באלמהדיה,0
ואן,0
[…]אבו,0
יעקוב,0
בן,0
אלשאמה,0
ניאבה,0
ען,0
סהלאן,0
הדא,0
פאגבתה,0
ס[וא]לה,0
תם,0
אחצר,0
אבו,0
יעקב,0
אליי,0
מע,0
סהלאן,0
וכתב,0
לי,0
כתאב,0
אלי,0
בן,1
בניה,1
באן,0
יסלם,0
אלעדל,0
אליי,0
ואמרני,0
אבו,0
יעקב,0
בן,0
אלשאמ[ה],0
באן,0
אדפע,0
אלעדל,0
אלי,0
סהלאן,0
ה[ד]א,0
ואן,0
אמורה,0
