word,is_he
ואן,0
זעם,0
זאעם,0
אן,0
פאעל,0
אלעאלם,0
פי,0
ד'אתה,0
מת'לה,0
מן,0
גההֿ,0
לזמה,0
מן,0
גההֿ,0
מא,0
הו,0
מת'לה,0
אן,0
יכון,0
חכמה,0
<כחכמה>,0
פי,0
אנה,0
מחדת',0
ואנה,0
מרכב,0
ואנה,0
לם,0
יכון,0
ת'ם,0
כאן,0
והד'א,0
מא,0
לא,0
אעלם,0
אחד,0
קאל,0
במת'לה,0
ולא,0
אסתגאזה,0
אלא,0
אלנצראניהֿ,0
פי,0
אלמסיח,0
פאנהא,0
קאלת,0
אנה,0
אלה,0
אנסאן,0
פמן,0
גההֿ,0
מא,0
הו,0
אנסאן,0
ח[כ]מה,0
חכם,0
אנסאן,0
אלד'י,0
הו,0
אלעאלם,0
אלצג'יר,0
ויגרי,0
עליה,0
מא,0
יגרי,0
עלי,0
אלאנסאן,0
מן,0
אלחדת',0
ומן,0
גההֿ,0
מא,0
הו,0
אלה,0
פהו,0
קדים,0
לם,0
יזל.,0
וקד,0
אתינא,0
עלי,0
נקץ',0
הד'א,0
אלמעני,0
עלי,0
אלנצראניהֿ,0
פי,0
כתאבנא,0
אלד'י,0
אפרדנאה,0
עליהם,0
מן,0
טריק,0
אלקיאס,0
ונחן,0
זאידון,0
פי,0
אכ'ר,0
כתאבנא,0
הד'א,0
עליהם,0
חגגא,0
איצ'א,0
והי,0
פי,0
אלמקאלאת,0
אלתי,0
ננצבהא,0
פי,0
הד'א,0
אלכתאב,0
פי,0
חכאיהֿ,0
אקואל,0
אהל,0
אלמלל,0
באנגאז,0
ואלרד,0
עליהם,0
בא[כ']תצא[ר].,0
