word,is_he
פקאלו,0
אלסיד,0
הו,0
אללה,0
ואלכ'אלק.,0
ואלעביד,0
נחן,0
ואלגנהֿ,0
הי,0
אלדניא,0
ואלפלאחהֿ,0
הי,0
אלאקראר,0
באללה,0
ואלשכר,0
לה,0
ואן,0
נרצ'א,0
ללנאס,0
[מא],0
נרצ'א,0
לאנפסנא,0
מן,0
אלשר,0
וד'לך,0
גמלהֿ,0
ואצל,0
מא,0
אפתרץ',0
אללה,0
בה,0
ואן,0
נכמל,0
פי,0
[אנ]פ[סנא,0
א]לפצ'איל,0
אלארבע,0
אלתי,0
הי,0
אלחכמהֿ,0
אלתי,0
הי,0
פצ'ילהֿ,0
אלפכריהֿ,0
ואלשגאעהֿ,0
אלתי,0
הי,0
פצ'ילהֿ,0
אלחמיהֿ.,0
ואלעפהֿ,0
[אלתי],0
הי,0
פצ'ילהֿ,0
אלשהוהֿ.,0
ואלעדל,0
אלד'י,0
הו,0
אלאנצאף,0
והו,0
אד'עאן,0
אלחמיהֿ,0
ואלשהוהֿ,0
ללפכרהֿ.,0
ואלגזא,0
אלד'י,0
ועדנא,0
הו,0
ת'ואב,0
אלאכ'רהֿ,0
אלד'י,0
הי,0
נחן,0
עאזמין,0
עלי,0
ד'כר,0
מא,0
קאל,0
פיה,0
אלעלמא.,0
ואלמכאפהֿ,0
אלתי,0
בהא,0
תואעדנא,0
הו,0
אלעקאב,0
אלד'י,0
בה,0
כ'ופנא,0
והו,0
איצ'א,0
מכאפהֿ,0
אלאכ'רהֿ,0
מת'ל,0
ת'ואב,0
אלאכ'רהֿ.,0
פקד,0
נפענא,0
תבארך,0
ותעאלי,0
ען,0
ג'יר,0
טאעהֿ,0
תקדמת,0
מנא,0
אד',0
אוגדנא,0
בעד,0
אן,0
<.,0
.,0
.,0
