word,is_he
פאן,0
קאל,0
אחד,0
ממן,0
יגחד,0
חדות',0
אלאעראץ',0
והו,0
יתחא[ד']ק,0
אן,0
אלערץ',0
אלד'י,0
תראה,0
חדית'א,0
קד,0
כאן,0
באלקוהֿ,0
[ק]בל,0
אן,0
יחדת',0
[באלפעל,0
ונחן,0
נט'הר],0
חדות'ה,0
ולנאולן,0
באלחק.,0
[לא,0
יכ'לו,0
אלערץ',0
אלד'י,0
כאן,0
ב]אלקוהֿ,0
פחדת',0
באלפעל,0
מ[ן],0
[ה',1
אוגה.,0
אמא,0
אן,0
יכון,0
לם,0
יז]ל,0
פי,0
אלקוהֿ,0
ולא,0
יזאל,0
באקיא,0
[באלקוהֿ,0
ומחאל,0
כונה,0
באלפ]על,0
ואמא,0
אן,0
יכון,0
לם,0
<יזל>,0
באלפעל,0
[ולא,0
יזאל,0
באקיא,0
באל]פעל,0
ומחאל,0
כונה,0
באלקוהֿ,0
ואמא,0
[אן,0
יכון,0
לם,0
יזל,0
באלפעל,0
והו,0
צ]איר,0
אלי,0
אלקוהֿ,0
ואמא,0
אן,0
<יכון,0
לם,0
יזל,0
באלקוהֿ,0
והו,0
צאיר,0
אלא,0
אלפעל,0
ואמא,0
אן>,0
[יכון,0
כונה,0
באלקוהֿ,0
ובאלפעל,0
ג]מיעא,0
מחדת'אן.,0
וד'לך,0
עלי,0
[הד'א,0
אלמת'אל].,0
