word,is_he
<פנרגע>,0
אלי,0
מא,0
כנא,0
קלנא,0
אנפא,0
אי,0
עלי,0
אי,0
הד'ה,0
אלאוגה,0
קלנא,0
אן,0
אללה,0
ואחד,0
עלי,0
אלבסאטהֿ,0
פי,0
אלד'את,0
אם,0
עלי,0
אלתרכיב,0
אם,0
עלי,0
אלגנס,0
אם,0
עלי,0
אלנוע,0
אם,0
עלי,0
אלעדד.,0
אם,0
עלי,0
עדם,0
אלמ[ת'אל],0
פי,0
אל[ד']את,0
ואלפעל.,0
פנקול,0
אנה,0
קד,0
[ק]אל,0
בעץ',0
אלע[ל]מא,0
אלמוחדהֿ,0
אן,0
אללה,0
ואחד,0
באלבסאטהֿ,0
יעני,0
אנה,0
ואחד,0
ג'יר,0
מכ'תלף,0
אלד'את,0
ב[וג]ה,0
מן,0
אלוגוה,0
קאל,0
פהד'א,0
מעני,0
ואחד,0
פי,0
אלבסאטהֿ.,0
וקאל,0
אכ'ר,0
אן,0
אללה,0
ואחד,0
פי,0
אלד'את,0
ואלפעל,0
אי,0
אנה,0
לא,0
נט'י[ר],0
לה,0
פי,0
ד'אתה,0
ולא,0
מת'ל,0
לה,0
פי,0
פעלה,0
והד'ין,0
אל[וג]הין,0
צחיחין,0
גמיעא,0
אן,0
אללה,0
ואחד,0
פי,0
אנה,0
ג'יר,0
[מ]כ'תלף,0
אלד'את,0
וואחד,0
באנה,0
לא,0
נט'יר,0
לה,0
פי,0
אלד'את,0
וואחד,0
באנה,0
לא,0
עדיל,0
לה,0
ולא,0
מת'אל,0
פי,0
אלפעל.,0
פאמא,0
אלוגוה,0
אלבאקיהֿ,0
פאנהא,0
מנכסרהֿ,0
פנקול,0
אמא,0
אן,0
יקול,0
קאיל,0
אן,0
אללה,0
ואחד,0
פי,0
אלגנס,0
פקד,0
אכ'טא,0
לאן,0
מן,0
כאן,0
לה,0
גנס,0
פלה,0
נוע,0
ולה,0
איצ'א,0
שכ'ץ,0
והד'ה,0
צפהֿ,0
אלמרכבין,0
ואלתרכיב,0
ען,0
אללה,0
מנפי.,0
