word,is_he
"ע""א",1
[…]כתיר,0
ואלכרא,0
[…],0
בראיה,0
[…],0
וכאן,0
[…],0
ו',1
דנא',0
וקימתהא,0
עא,0
בתמן,0
נצ',0
אלסלפה,0
בתסעין,0
דינ',0
[…],0
ונץ,0
ינקץ,0
מנהא,0
פ',1
דינ',0
ח',1
קרא',0
אלעשרה,0
תכון,0
ג',1
דנא',0
אלא,0
רב',0
יכון,0
מבלג',0
תמן,0
"י""ח",1
זק,0
זית,0
בעד,0
אן,0
וזנת,0
נצ',0
אלסלפה,0
[א]רבעה,0
ותמאנין,0
דינ,0
ונצ',0
ורב',0
ואזנה,0
מחקקה,0
ואנפד'ת,0
אליך,0
פי,0
קנבאר,0
כ'יארה,0
שרכה,0
ביני,0
ובין,0
אבי,0
יצחק,1
בן,1
סמחון,1
[ו]כלוף,1
בן,1
זכרי,1
בן,1
אלאשקר,1
"כ""א",1
קנטאר,0
[שמע]?,0
ג'יר,0
"ט""ו",1
רטלא,0
מבלג,0
תמנהא,0
בעד,0
אן,0
וזנת,0
נצ',0
אלסלפה,0
מן,0
כרא,0
"ט""ו",1
[…],0
ל',1
דינ',0
ורב',0
ואזנה,0
ואלוזן,0
ק'קנא',1
[תנקץ,0
ה',1
ארטאל]?,0
ומא,0
געלני,0
אשתרכה,0
פיה,0
אלא,0
כאן,0
אלשמע,0
בסתה,0
ורב',0
ותמ',0
ואשתרינא,0
[נ]חן,0
בכמסה,0
אלא,0
ה',1
קרא',0
ולם,0
נציבו,0
מוצ'ע,0
אן,0
ידכ'ל,0
חתי,0
ופק,0
אללה,0
יהודה,1
סאל,0
אלסלטאן,0
פי,0
חמל,0
יחמל,0
קאל,0
[…]מאל,0
ובאל,0
שדה,0
ברקלואת,0
פשדנא,0
נחן,0
"י""ב",1
ברקלו,0
ושד,0
יהודא,1
"י""ב",1
ברקלו,0
ואלכרא,0
בסתה,0
עשר,0
דינ',1
אל,0
קנטאר,0
ואלמ[…]מה,0
בן,0
אלצבאג',0
שריך,0
אבי,0
יצחק,1
בן,1
סמחון,1
והו,0
צבי,0
עפיף,0
ואן,0
חסן,0
ענדך,0
תכלפה,0
שרא,0
חמלין,0
ואח[…]אן,0
או,0
חמל,0
פאפעל,0
לאני,0
קד,0
סאלתה,0
פי,0
ד'לך,0
וכד'לך,0
בן,1
יונה,1
פי,0
גמלתה,0
אלזית,0
אן,0
חסן,0
ענדך,0
תכלפה,0
שרא,0
שי,0
פאפעל,0
ואן,0
חסן,0
ענדך,0
שרא,0
סקט,0
או,0
ניל,0
פאפעל,0
ולראיך,0
פצ'לה,0
ומא,0
תחב,0
עלמה,0
יא,0
שיכי,0
וגלילי,0
אני,0
פי,0
שג'ל,0
קלב,0
עט'ים,0
אן,0
בלג'נא,0
אן,0
אלמראכב,0
אלמבצרה,0
רגעת,0
אלי,0
אסכנדריה,0
מא,0
אסל,0
אללה,0
לא,0
יכון,0
דלך,0
ואלסעה,0
יא,0
סידי,0
אן,0
כאן,0
ואעוד',0
באללה,0
ורגעת,0
צחיח,0
פתנפד,0
נצר,0
אלי,0
אסכנדריה,0
ואלדי,0
לנא,0
פי,0
מרכב,0
אלזרגאני,0
ח',1
אחמאל,0
ונצ',0
מנהא,0
שרכה,0
ד',1
אחמאל,0
ונצ',0
ולכ'אצתך,0
ג',1
אחמאל,0
ולכ'אצתי,0
שכארה,0
מגראויה,0
ואלי,0
אזהר,0
וסלאמה,0
אבניי,0
בשר,0
שכארה,0
מג'ראויה,0
אלג'מיע,0
ח',1
אחמאל,0
ונצ',0
ואלדי,0
קבץ',0
סלפה,0
ח',1
דנא',0
ולי,0
פיה,0
ברקלו,0
לי,0
יוסף,1
צבי,0
בן,1
וליד,1
ופי,0
מרכב,0
אבו,0
אלד'כר,0
"י""ט",1
חמלא,0
מנהא,0
לכאצתך,0
ד',1
אחמאל,0
ונצ',0
מנהא,0
חמלין,0
[…],0
כ'אצה,0
סידי,0
אבי,0
עמראן,0
ופרח,0
חמלין,0
ונצ',0
ואלי,0
כ'אצה,0
סידי,0
אלשיך,0
אבי,0
אלפרג,0
י',1
אחמאל,0
אלא,0
נצ',0
ול[סידי],0
אבי,0
אלפרג,0
ישעיה,1
חמל,0
ונצ',0
אלגמיע,0
"י""ט",1
חמלא,0
ואלי,0
אברהים,0
בן,1
שאול,1
ד',1
אחמאל,0
[ועלאוה,0
נשדאר,0
וברקלו,0
כתאן,0
ליוסף],1
[…],0
הדא,0
[…]לא,0
מן,0
אלחמל,0
אלבקם,0
אני,0
וצלתה,0
אליה,0
ערפתך,0
דלך,0
ליכון,0
ענדך,0
עלם,0
ולו,0
עלמת,0
יא,0
סידי,0
ושיכי,0
אן,0
הד'א,0
צחיח,0
למא,0
כלפת,0
אלסנה,0
ען,0
אלקדום,0
למא,0
קבלך,0
לאנא,0
נעמל,0
עלי,0
חצול,0
מאיתין,0
וכ'מסין,0
דינ',1
ענדך,0
אן,0
שא,0
אללה,0
זית,0
ושמע,0
ועין,0
כתב,0
אללה,0
עלי,0
אלגמיע,0
אל,0
סלאמה,0
וכ'לוף,1
בן,1
אלאשקר,1
יצל,0
פי,0
הד'ה,0
אלגמעה,0
וידכ'ל,0
פי,0
מרכב,0
אן,0
יקדם,0
ללוסק,0
וננפד,0
מעה,0
בקיה,0
דנא',0
אזהר,0
מע,0
דרא',0
לסידי,0
אבי,0
יצחק,1
ברהון,1
וכתבת,0
אליה,0
כתאב,0
וערפתה,0
אן,0
אלסליכ'ה,0
אלדי,0
וגה,0
ליס,0
הי,0
סליכה,0
ואלדי,0
סוית,0
רטל,0
בדרהם,0
וסידי,0
אבי,0
עמראן,0
משגול,0
אלקלב,0
מן,0
ג'ה[ת][…],0
ארגו,0
אללה,0
יגמע,0
פי,0
מא,0
בינהמא,0
קריב,0
אן,0
שא,0
אללה,0
ולם,0
יקרא,0
לך,0
כתאב,0
פי,0
הדה,0
אלמראכב,0
ולומני,0
פי,0
דלך,0
תפריט,0
וערפתך,0
אן,0
אציב,0
אלחמל,0
אלדי,0
צ'אע,0
לך,0
פי,0
מרכב,0
בן,0
אבי,0
הנדה,0
ותסלמה,0
סידי,0
אבי,0
עמראן,0
וכד'לך,0
אלחמל,0
אלדי,0
כאן,0
ענד,0
ישעיה,1
וערפתך,0
אן,0
אסכן,0
לאני,0
מא,0
קבצ'ת,0
שי,0
וערפתך,0
אני,0
כתבת,0
לסידי,0
אבי,0
עמראן,0
וערפתה,0
מא,0
תחתאג,0
אליה,0
מן,0
אמר,0
בן,0
חכים,0
וקד,0
וגה,0
אלי,0
אלכתב,0
ואנפדתה,0
אלי,0
צקליה,0
ולם,0
יצל,0
אלגואב,0
לאן,0
מראכב,0
אלמדינה,0
קלילה,0
ואנא,0
מתעלק,0
אלקלב,0
אלי,0
וצול,0
כתאבך,0
פי,0
אלמוסם,0
או,0
פי,0
אל,0
מראכב,0
אלמבצרה,0
אן,0
שא,0
אללה,0
ובאמר,0
מימון,0
ואבי,0
אלפרג,0
וכיף,0
גראת,0
אמורך,0
מנהם,0
לתסרני,0
בד'לך,0
וכד'לך,0
אכ'באר,0
בני,0
מאדי,0
ואן,0
כאן,0
קבצ'ת,0
מנהם,0
שי,0
ולא,0
תתואנא,0
פיהא,0
וכד'לך,0
יא,0
שיכי,0
אמר,0
שמריא,1
בן,1
גודי,1
לי,0
ענדה,0
ג',1
רבאעיה,0
מן,0
קבל,0
אבו,0
יוסף,1
בן,0
אלנצ'רה,0
פאללה,0
אלללה,0
יא,0
סידי,0
לא,0
תתואנא,0
לי,0
פי,0
קבצ'הא,0
מנה,0
ואן,0
חסן,0
ענדך,0
תוגיה,0
נצר,0
אלי,0
פישה,0
ישתרי,0
לה,0
מימון,0
כתאן,0
צנבוטי,0
אלדי,0
זרעו,0
אהל,0
אלצ'נעה,0
וכד'לך,0
כתאן,0
פישיה,0
ישתרי,0
מא,0
כאן,0
מנה,0
רפיע,0
מן,0
אקואם,0
מערופין,0
וישד,0
ויחמל,0
כמא,0
עמלת,0
אנא,0
וקד,0
ערפת,0
בן,0
אלזובעה,0
וקאל,0
נכ'רג,0
מעה,0
וישתרי,0
לנפסה,0
ולראיך,0
פצ'לה,0
אלחאצ'ר,0
ירא,0
מא,0
לא,0
ירא,0
אלגאיב,0
ואכ'ר,0
וציה,0
לא,0
תתואנא,0
אול,0
אלזמן,0
פי,0
אלוסק,0
לאני,0
משעוף,0
מן,0
הד'ה,0
אלסנה,0
ותאכ'יר,0
בעץ',0
רחלי,0
עני,0
ארגו,0
יכון,0
דלך,0
לכיר,0
אן,0
שא,0
אללה,0
ואנא,0
אסאלך,0
יא,0
שיכ'י,0
אן,0
תערף,0
יוסף,1
צבי,0
בן,1
וליד,1
אן,0
לה,0
ברקלו,0
פי,0
אל,0
זרג'אני,0
וברקלו,0
פי,0
מרכב,0
אבן,0
אל,0
ד'כר,0
ואסעאר,0
אלבלד,0
אלפלפל,0
ה',1
צ',1
שוליים,1
ימניים,1
אלמעוג,0
[אללה],0
יחסן,0
עואקבהם,0
ואלחריר,0
קליל,0
כאסד,0
ואלכז,0
אלתיאב,0
מא,0
תצאב,0
ואל,0
/,0
[…],0
לם,0
נוסקה,0
לכאן,0
נביע,0
אלזאוק,0
הנא,0
לאן,0
אכרינא,0
עלי,0
אלחמל,0
"י""א",1
"ע""ב",1
ודינ',0
ברטיל,0
לעדם,0
אלמראכב,0
ואלד'י,0
וגה,0
אליך,0
חמל,0
פי,0
קנבאר,0
כ'יארה,0
וחמלך,0
תצל,0
פי,0
הד'ה,0
אלגמעה,0
אן,0
שא,0
אללה,0
תכון,0
פי,0
גמלה,0
כלוף,1
בן,1
זכרי,1
ומא,0
באע,0
לך,0
מן,0
אלכתאן,0
אלא,0
שי,0
יסיר,0
סער,0
אלמלאל,0
