word,is_he
"ע""א",1
כתבת,0
למולאי,0
אלשיך,0
אלגליל,0
אטאל,0
אללה,0
בקאה,0
ואדאם,0
תאידה,0
ונעמאה,0
לג',1
בקי,0
מן,0
ניסאן,0
כתמה,0
אללה,0
עלי,0
מולאי,0
אלשיך,0
באחסן,0
כאתמה,0
ען,0
חאל,0
סלאמה,0
ונעמה,0
בבקא,0
מולאי,0
אלשיך,0
ואלחמד,0
ללה,0
וחדה,0
תקדמת,0
מני,0
אלי,0
מולאי,0
כתב,0
עדה,0
וערפת,0
למולאי,0
גמיע,0
מא,0
נחתאג,0
אליה,0
וערפתה,0
מא,0
גרא,0
עלינא,0
פי,0
אמר,0
אלכיטיא,0
ללה,0
אל,0
חמד,0
נחן,0
גיד,0
מן,0
אלגיד,0
וערפתה,0
אמר,0
סלאמה,0
בן,0
כבאך,0
ודכולה,0
אלי,0
אבוקיר,0
וקד,0
וצל,0
סלמא,0
אלי,0
אלאסכנדריה,1
ללה,0
אלחמד,0
וקבצ'ת,0
מנה,0
גמיע,0
מא,0
כאן,0
ענדה,0
והו,0
כה',1
עדל,0
סאלמה,0
וקד,0
אסת[כרת],0
אללה,0
תעאלא,0
ואוצקתהא,0
יום,0
כתאבי,0
האדא,0
דפעת,0
מנה,0
כ',1
עדל,0
אלי,0
קארב,0
אלמקרוץ,0
אלי,0
אלמהדיה,0
ג',1
אעדל,0
אלי,0
מרכב,0
אלרסול,0
אלי,0
אלמהדיה,0
ועדלין,0
אלי,0
צקליה,0
אלי,0
מרכב,0
אלאנדלסי,0
ואנא,0
אן,0
שאללה,0
אדא,0
וצלת,0
בקית,0
אלאעדל,0
אסתכרת,0
אללה,0
תעאלא,0
ואוצקת,0
אלבקיה,0
באלעלאמאת,0
אלי,0
צקליה,0
ולי,0
אלמהדיה,0
וארגו,0
אן,0
יום,0
כתאבי,0
תצל,0
אלגרום,0
מן,0
רשיד,0
אן,0
שאללה,0
ואבן,0
אלמכרה,0
ואלחזמי,0
מוצוקין,0
עלי,0
אכר,0
אשגאלהם,0
מברזין,0
אסל,0
מן,0
אללה,0
אן,0
יכתב,0
עליהם,0
אלסלאמה,0
ואלמרכב,0
לם,0
תוצק,0
עדל,0
אלא,0
אלנאס,0
חאירין,0
פי,0
אמר,0
אלרגאל,0
אלדי,0
אכדו,0
אלי,0
אלקטאיע,0
אסל,0
מן,0
אללה,0
אן,0
[יס]אהל,0
עליהם,0
וליס,0
ענד,0
ואחד,0
מנהם,0
נצ',0
וצקה,0
לא,0
ינתצרו,0
בקי[ת,0
אל]גרום,0
תצל,0
מן,0
רשיד,0
ומרכאב,0
אלאחמיא,0
לם,0
יכליו,0
לאחד,0
עדל,0
[וע]נדי,0
אן,0
אלחמל,0
פי,0
האדה,0
אלסנה,0
קליל,0
ואלמרכאב,0
כתירא,0
ואצחאב,0
אלמראכב,0
יתקעדו,0
כאלתגאר,0
אסל,0
מן,0
אללה,0
חסן,0
אלתופיק,0
ואלמעונה,0
ומא,0
יחב,0
מולאי,0
אלשיך,0
עלמה,0
מן,0
אמר,0
סעיד,0
וצלת,0
גמיע,0
אלאעדל,0
אלדי,0
כאנת,0
לה,0
פיה,0
מרכב,0
אבן,0
כבאך,0
סאלמא,0
וקד,0
ערצהא,0
ואבו,0
אלפרג,0
אבן,0
כלף,0
ברשיד,0
אלי,0
האדא,0
אלוקת,0
לם,0
יצל,0
אדא,0
וצל,0
אן,0
שאללה,0
ופרק,0
אל,0
אעדאל,0
ונקף,0
מעה,0
נעאונה,0
אעלם,0
מולאי,0
דלך,0
וארגו,0
אן,0
כתב,0
מולאי,0
מני,0
באלקרב,0
במא,0
נצר,0
בה,0
מן,0
סלאמת,0
מולאי,0
וסלאמת,0
כל,0
מן,0
פי,0
אלדאר,0
אן,0
שאללה,0
וארגו,0
אן,0
מולאי,0
קד,0
אשתרא,0
לי,0
אלחמר,0
אלדי,0
סלתה,0
שראה,0
וחמלה,0
פי,0
אלגרום,0
פלא,0
עדמת,0
תפצ'ל,0
מולאי,0
קראת,0
עלי,0
כאצה,0
מולאי,0
אלשיך,0
אלגליל,0
אפ[צל,0
אל]סלאם,0
ואטייבה,0
שוליים,1
ועלי,0
מולאי,0
/,0
אבי,0
סהל,0
וסידי,0
אבי,0
סעיד,0
/,0
אבקאהמא,0
אללה,0
אפצ'ל,0
אלסלאם,0
/,0
וכל,0
מן,0
תשמלה,0
ענאית,0
מולאי,0
/,0
אלשיך,0
אפצ'ל,0
אלסלאם,0
/,0
וכנת,0
תרכת,0
עלי,0
/,0
מולאי,0
אלשיך,0
אלגליל,0
אלג',0
אצפאט,0
אל,0
זעפראן,0
פאחב,0
/,0
מן,0
מולאי,0
אלשיך,0
/,0
אן,0
אתפק,0
להא,0
/,0
משתרי,0
בצב[ר],0
שהריך,0
בה',1
דנא[נ'],0
/,0
אלמן,0
אחב,0
מן,0
/,0
מולאי,0
ביעה[א],0
/,0
ויכתב,0
אלמב[לג],0
/,0
ואן,0
לם,0
יתפק,0
/,0
להא,0
משתרי,0
/,0
יבקיהא,0
אלי,0
וצולי,0
/,0
אן,0
שאללה,0
ואנא,0
/,0
אן,0
שאללה,0
נכתב,0
/,0
אלי,0
כאלי,0
אדאם,0
אללה,0
/,0
עזה,0
כתב,0
פי,0
/,0
אלחזמי,0
ואבן,0
/,0
אלמכרה,0
אשרח,0
/,0
לה,0
אל,0
צ'ט,0
עדל,0
/,0
וברקלו,0
ואבינהא,0
/,0
באבה,0
באבה,0
/,0
ואערפה,0
ביעהא,0
/,0
פי,0
אלמהדיה,0
/,0
פי,0
אלמוסם,0
/,0
כמא,0
רסם,0
/,0
מולאי,0
אלשיך,0
/,0
אן,0
שאללה,0
/,0
ועקב,1
שלום,1
/,0
והארון,0
פי,0
/,0
עאפיה,0
/,0
והו,0
יקרא,0
/,0
עלי,0
מולאי,0
/,0
אלשיך,0
אלסלאם,0
"ע""ב",1
וכנת,0
ערפת,0
מולאי,0
אלשיך,0
פי,0
כתבי,0
אלמ[תקדמ]א,0
בוצול,0
פיג',0
מן,0
אלגרב,0
וכנת,0
לם,0
אקבץ,0
מנה,0
כתאב,0
אלא,0
יום,0
כתאבי,0
למולאי,0
קבצ'ת,0
מנה,0
כתאב,0
כאלי,0
אדאם,0
אללה,0
תאידה,0
אלי,0
ידכר,0
פי,0
אלאסעאר,0
והאדא,0
שרחהא,0
אלכתאן,0
אלבוצירי,0
מן,0
ח',1
אלי,0
ו',1
ונצ',0
אלקמאט,0
מן,0
ח',1
אלי,0
ו',1
והו,0
אכתר,0
משי,0
מן,0
אלבוצירי,0
אלמלאל,0
כאסד,0
יסוא,0
מן,0
ו',1
אלי,0
ה',1
גיר,0
אן,0
ליס,0
ישתרא,0
פלפל,0
"ק""ה",1
בקם,0
לה',1
דינ',0
אלקנט',0
לך,0
נ',1
דינ',0
אלקנט',0
ניל,0
כרמאני,0
מעדום,0
יסוא,0
עה',1
דינ',0
אלקנט',0
הליל,0
אצפר,0
ט',1
דנא',0
אלקנט',0
נשאדר,0
מנין,0
נצ',0
בדינ',0
סכר,0
ו',1
דנא',0
אלקנט',0
זית,1
יב,1
קפיז,1
בדינ',0
ואל[…]ד,0
[…],0
תמן,0
וכדלך,0
וצל,0
כתאב,0
עמר,0
אבן,0
געפר,0
אלי,0
סעאדה,0
גלאם,0
בן,1
פרח,1
מן,0
אלמהדיה,0
ידכר,0
לה,0
נפאק,0
אלכתא[ן],0
אלקמאט,0
באלמהדיה,0
ואן,0
ליס,0
יעמל,0
באלמהדיה,0
אלא,0
אלקמאט,0
וכסאד,0
אלמלאל,0
אסל,0
מן,0
אללה,0
חסן,0
אלתופיק,0
ואלמעונה,0
במנה,0
וכרמה,0
אמין,0
שוליים,1
ועקב,1
שלום,1
כתובת,1
חצ'רה,0
מולאי,0
אלשיך,0
אלגליל,0
אבי,0
אלפרג,0
יוסף,1
בן,1
יעקוב,0
בן,1
עוכל,1
"נ""נ,",1
אדאם,0
אללה,0
נעמאה,0
ותאידה,0
מן,0
עבדה,0
אפרים,1
בן,1
אסמעיל,1
"נ""נ",1
אלגוהרי,0
מגלסה,0
אן,0
שאללה,0
