word,is_he
קיל,0
להם,0
וכד'לך,0
ולא,0
אלתבאין,0
מן,0
אלמזאג,0
פיכון,0
אלכונאן,0
לם,0
יזלא,0
מדהֿ,0
מתבאינין,0
ת'ם,0
ימתזגאן,0
ומדהֿ,0
ממתזגין,0
ת'ם,0
יתבאינאן,0
חתי,0
לא,0
יכון,0
אחד,0
אלאמרין,0
אולא,0
באלקדם,0
מן,0
אלאכ'ר,0
אלמזאג,0
או,0
אלתבאין,0
כמא,0
קאלו,0
פי,0
אלחרכהֿ,0
ואלסכון,0
[וד']ל[ך,0
כ']לאף,0
קולהם,0
ומד'הבהם,0
פאן,0
קולהם,0
ומד'הב[הם,0
אן,0
אל]כונין,0
לם,0
יזלא,0
מתבאינין,0
לם,0
יחדת',0
מנהם,0
חר[כהֿ,0
או,0
א]מתזאג,0
אלא,0
כון,0
וכון,0
לם,0
יכון,0
קבל,0
הד'א,0
אלמז[אג,0
ית]גזא,0
גזו,0
ולא,0
יכון,0
בעדה,0
אד'א,0
מא,0
אתפרק,0
[אלכונ]אן,0
ותבאינא.,0
