word,is_he
"ע""א",1
ישיכי,0
ורייסי,0
וגלילי,0
וכבירי,0
אטאללה,0
בקאך,0
ואדאם,0
סלאמתך,0
וכאן,0
לך,0
וליא,0
ונאצרא,0
וחארצא,0
פי,0
כל,0
אלאמור,0
[מן,0
אל]מהדיה,0
לז',1
כלון,0
מן,0
אילול,1
ען,0
סלאמה,0
לא,0
זלת,0
בהא,0
ונעמה,0
לא,0
כלת,0
מנהא,0
א[בדא],0
ללה,0
רב,0
אלעאלמין,0
כתירא,0
תקדמת,0
כתבי,0
מן,0
סקילא,0
ארגו,0
וצולהא,0
[…],0
וקופך,0
עלי,0
גמיעהא,0
ואסתכרת,0
אללה,0
וחמלת,0
אליכם,0
פי,0
קמבאר,0
בן,0
כלף,0
מן,0
סקליה,0
ג',1
אעדאל,0
נטע,0
כלטה,0
בינך,0
ובין,0
אלשיך,0
אבי,0
יצחק,1
חרסה,0
אללה,0
מנהא,0
אלתלת,0
לך,0
ואלתלתי,0
לאבי,0
יצחק,1
ופי,0
אלמרכב,0
בעינה,0
כאן,0
פיה,0
עדל,0
נטע,0
פיה,0
ה'צ',1
נטע,0
סרקוסי,0
וקד,0
אשתרית,0
אלנצף,0
מן,0
צאחבה,0
והי,0
"ז""מ",0
נטע,0
ונצף,0
עלי,0
אלעדל,0
מכתוב,0
לפרח,1
בן,1
יהודה,1
ואלגמיע,0
צחבה,0
אבילפצ'ל,0
בן,1
פרח,1
צבי,0
[אבן,1
יונה],1
והאד'ה,0
"אלז""מ",0
נטע,0
ונצף,0
הי,0
מן,0
כלטתך,0
מא,0
לאכ'[ר],0
פיהא,0
שי,0
ופי,0
אל,0
[…],0
לכאצתי,0
וקד,0
כתבת,0
מע,0
אבילפצ'ל,0
אלמדכור,0
תד'כרה,0
ואשרחת,0
לה,0
פיהא,0
ג'מיע,0
מא,0
נחתאג,0
אליה,0
ארגו,0
יצול,0
אלגמיע,0
אליכם,0
אן,0
שאללה,0
אליום,0
וקדמתהא,0
מן,0
[…],0
וכונת,0
אשתרית,0
"ת""ש",1
נטע,0
פי,0
אוחר,0
סער,0
ק'כ'ל',1
אלק',0
ובקת,0
פי,0
סקליה,0
ולם,0
תתם,0
עמלהא,0
וכלת,0
אסמעיל,0
אן,0
יקבצהא,0
מע,0
אלש[…],0
אלדי,0
כלית,0
ענד,0
אל,0
קצאר,0
ישד,0
אלגמיע,0
ויוצקהא,0
אי(ן),0
מרכב,0
אן,0
סאהל,0
וקד,0
חמלת,0
מעי,0
מן,0
גמלת,0
אלאנטאע,0
ק',1
נטע,0
לאן,0
לם,0
[יבקא]?,0
מעי,0
דנאניר,0
קלת,0
אביע,0
ואנפק,0
עלי,0
אלאחמאל,0
לאן,0
בלגנא,0
אן,0
אלכתאן,0
כאסד,0
באלמהדיה,0
אמלת,0
אן,0
נדכל,0
בהא,0
אלסקליה,0
פוצלת,0
[יגדת]?,0
אלאחמאל,0
פי,0
דאר,0
אלזביב,0
[אכ]תרהא,0
מהרושא,0
וגמיע,0
מא,0
כאן,0
פי,0
אלמרכב,0
תלף,0
מרא,0
ואחרא,0
וגמיע,0
מא,0
כלץ,0
מנה,0
הו,0
רבח,0
עלי,0
מא,0
גרא,0
עליהם,0
ולולא,0
מא,0
כשאו,0
מן,0
אלגזא,0
לנחלה,0
מן,0
אלמרכב,0
(),0
בארואחהם,0
וכאן,0
בינהם,0
ובין,0
אלגזא,0
שר,0
אתקאו,0
ינזלה,0
קאלה,0
נמרתה,0
פיאל,0
בחר,0
אלא,0
ננזלה,0
וכאן,0
לנאס,0
רזק,0
פי,0
אלבקיה,0
אלדי,0
כלץ,0
להם,0
כלף,0
אללה,0
עלי,0
אלגמיע,0
בכיר,0
אמן,0
אנה,0
ולי,0
[דאלכ],0
ואלד'י,0
כלץ,0
לך,0
לכאצתך,0
מן,0
גמלה,0
אל,0
אעדאל,0
סאלימא,0
"ב""י",0
עדל,0
ואל,0
בקיה,0
מבלולה,0
ומן,0
כלטתך,0
מע,0
סעאדה,0
ט',1
אעדאל,0
סאלימא,0
ואלבקיה,0
מבלולה,0
וכלץ,0
לך,0
מן,0
כלטתך,0
מעי,0
ה',1
אעדאל,0
סאלימא,0
ה,1
אעדאל,0
מבלולא,0
אד,0
גרא,0
אלמבלול,0
מת[…],0
ומנה,0
מחתרק,0
מא,0
יסוא,0
שי,0
וכאן,0
פי,0
כרוג'י,0
מן,0
סקליה,0
וכלני,0
אסמעיל,0
אלאנדלסי,0
בקבץ',0
גמיע,0
רחלי,0
מא,0
כאן,0
בידה,0
וכיר,0
אנה,0
וקאלי,0
אקבצ'ה,0
ואכזנה,0
פי,0
מכזן,0
אלא,0
וצול,0
כתאב,0
אל,0
שיך,0
במא,0
וצאה,0
וכאן,0
אמלא,0
אלפצ'ל,0
בן,0
[…],0
ונשרת,0
נשרה,0
סעאדה,0
ויחיי,0
בן,0
אלמגאני,0
וצלת,0
[…],0
אחמד,0
פי,0
דאר,0
אלזביב,0
[…],0
אלקום,0
גמיעא,0
עלי,0
קבץ',0
אלרחל,0
כלץ,0
וצלת,0
קלת,0
להם,0
אסמעיל,0
סאלני,0
[…],0
האדא,0
אלרחל,0
אלאל,0
אן,0
יגי,0
כתאב,0
[…],0
פקאל,0
לאמר,0
דלך,0
אעמל,0
פיה,0
מא,0
תראה,0
פוקף,0
סעאדה,0
מעי,0
וקבצ'ת,0
אלאחמאל,0
וכזנתהו,0
פי,0
פנדק,0
קריב,0
מן,0
[…],0
עני,0
כתובך,0
במא,0
[…],0
וקומת,0
אלרחל,0
מן,0
בעד,0
וצולי,0
אלסלים,0
ח'מ',1
דינ',0
כל,0
חמל,0
ואלמבלול,0
בדינרין,0
אלקנטאר,0
[…],0
אלפלפל,0
חצל,0
פיר,0
[…],0
קנטאר,0
[…],0
רבע,0
כ'ס,0
לא,0
גייד,0
ואלדי,0
לך,0
מן,0
אלר,0
[…],0
כאצתך,0
וכלטה,0
סעאדה,0
ק',1
דינ',0
[…],0
שי,0
וקד,0
בעת,0
מן,0
אלאעדאל,0
אלסאלימא,0
ו',1
אעדאל,0
מנהא,0
עדלין,0
בוצירי,0
ועדלין,0
מנסארי,0
ו[…],0
ובקיה,0
אלסלפה,0
ומא,0
סת[…],0
ואלד'י,0
[…],0
אלדאר,0
אלזביב,0
מן,0
אלאעד[אל]?,0
[…],0
בעצ'הא,0
בעץ',0
לאן,0
כאן,0
יכרג,0
מן,0
כל,0
עדל,0
קנטאר,0
ועדלין[…],0
סאלימא,0
תשד,0
אל,0
[…],0
ז'ל',0
אש[…],0
ומנהא,0
פיה,0
דון,0
אלד',0
אזיד,0
ונאקץ,0
ווג'דת,0
[לסעאדה],0
מן,0
אלאעדאל,0
פי,0
דאר,0
[אלזביב],0
[…],0
מנהא,0
ט',1
סאלימא,0
וא',0
מבלולא,0
אשכ'אץ,0
[…],0
ביע,0
בעץ',0
מן,0
אל,0
אחמאל,0
והו,0
עלי,0
ביע,0
אל,0
[…],0
[אסל,0
אללה,0
[…],0
ואן,0
[…],0
כיר]?,0
[…],0
אלי,0
מא,0
קבלך,0
ואל,0
[…],0
אן,0
יחל,0
פיה,0
וחד,0
דרה',0
וקד,0
בעת,0
בעץ,0
מן,0
אלאעדאל,0
[סלימא],0
אלבקיה,0
וסער,0
אלכתאן,0
אלמנסארי,0
מן,0
ק'נ',1
אלא,0
ק'צ',1
[…],0
וכתאבי,0
עלי,0
[…],0
שוליים,1
ימניים,1
סאעת,0
דכולהם,0
אלמרכב,0
לאן,0
מא,0
כאן,0
ענדהם,0
עלם,0
אן,0
יביתה,0
לילת,0
אלאחד,0
דכלתה,0
עלי,0
[…],0
/,0
ואנא,0
אביע,0
בקיה,0
רחלי,0
ונעמל,0
עלי,0
אלמגי,0
אלא,0
מא,0
קבלכם,0
אן,0
שאללה,0
גמע,0
אללה,0
ביננא,0
עלי,0
[אפצ'ל,0
אלאחואל],0
/,0
אמן,0
וקד,0
אשתרית,0
ו',1
קנטאר,0
שמע,0
ואנא,0
נשתרי,0
בקיה,0
אלעדל,0
נשרח,0
עלי,0
גהתה,0
שוליים,1
עליונים,1
ואלבקיה,0
נשתרי,0
מן[…],0
ענדנא,0
אלפלפל,0
ג'פ',1
דינ',0
אלחמל,0
ואללאך,0
ג'ל',1
דינ',0
אלקנטאר,0
ואלבקם,0
נ'א,1
דנאניר,0
אלאב'א',0
כאסד,0
ואלקצט,0
כ',1
דינ',0
/,0
ואלסוכר,0
י',1
דינ',0
ואלשראב,0
ש'נ',1
[…],0
ש'נ',1
ואלכתאן,0
אלמלאל,0
מן,0
"ק""נ",1
האבט,0
ואלבוצירי,0
מן,0
"ק""ק",1
האבט,0
ואלעדלין,0
אלדי,0
כאנת,0
לך,0
אלבוצירי,0
מנה,0
עדל,0
בעתה,0
"ק""נ",1
ד[…],0
"ע""ב",1
אל[…],0
ואלמנסארי,0
מן,0
"ק""נ",1
האבט,0
ואלשמע,0
[…],0
אאלזיה,0
"ק""נ",1
ונצף,0
ואלרצאץ,0
ר'כ',1
דרה',1
[…],0
כתובת,1
אלי,0
שיכי,0
ורייסי,0
וגלילי,0
וכבירי,0
אבי,0
אלפרג,0
יוסף,1
בן,1
יעקב,1
"נ""ע",1
[…],0
ואדאם,0
אללה,0
סלאמתה,0
וסעדאתהו,0
וציאנתה,0
מן,0
מוסי,0
בן,0
אסחק,0
בן,0
חסדא,1
ואדה,0
ומחבה,0
יצל,0
אלא,0
מצר,0
אן,0
שאאללה,0
עז,0
וג'ל,0
