word,is_he
ומן,0
אלאדלהֿ,0
עלי,0
אנכסאר,0
תלך,0
אלוגוה,0
אלד',0
אן,0
הד'א,0
אלוגה,0
אלה',0
הו,0
אלצחיח,0
והו,0
אן,0
אלוליד,0
למא,0
חדת',0
כונה,0
מן,0
אלנטפהֿ,0
אנסאנא,0
חדת',0
לה,0
מע,0
חדות'ה,0
אמכאן,0
וקוהֿ,0
מרכבהֿ,0
אד'א,0
תמת,0
תלך,0
אלתאריכ'את,0
ט'הר,0
מא,0
כאן,0
לה,0
פי,0
אלקוהֿ,0
אלי,0
אלפעל,0
מת'ל,0
נבאת,0
אסנאנה,0
אול,0
מרהֿ,0
והו,0
בעד,0
טפל,0
רצ'יע,0
ומת'ל,0
וק[ועהא],0
וד'לך,0
פי,0
וקת,0
את'ג'ארה,0
ויחדת',0
ג'ירהא,0
ומת'[ל,0
תרערע]ה,0
ענד,0
מראהקתה,0
ומת'ל,0
כ'רוג,0
אללחיהֿ,0
ע[נד,0
בלוג'ה],0
ומת'ל,0
ביאץ',0
אלשערהֿ,0
ענד,0
שיכ'וכ'ת[ה,0
וד']לך,0
כל[ה],0
מחדת',0
בחדות'ה,0
וליס,0
שי,0
מנה,0
לם,0
[יזל.,0
