word,is_he
ונחן,0
חד'רא,0
מן,0
האהנא,0
אן,0
נוצ'ח,0
תחקיק,0
מא,0
אדעינא,0
תחקיקה,0
ואבטאל,0
מא,0
אדעינא,0
אבטאלה,0
ובאללה,0
אלאחד,0
נסתעין.,0
ליס,0
בגאיז,0
אן,0
נקול,0
אנה,0
כ'לקנא,0
<לא>,0
לצ'ר,0
ולא,0
לנפע,0
לאן,0
אלמ[עקו]ל,0
ענדנא,0
אן,0
אלחכים,0
לא,0
יפעל,0
אלפעל,0
עבת'א,0
ואד'א,0
לם,0
יפעלה,0
עבת'א,0
פאנמא,0
פעלה,0
אמא,0
ללצ'ר,0
ולא,0
ללנפע.,0
וליס,0
בגאיז,0
איצ'א,0
אן,0
נקול,0
אנה,0
כ'לקנא,0
ללצ'ר,0
לא,0
ללנפע,0
לאן,0
אלחכים,0
מוצוף,0
באלנפע,0
ואלגאהל,0
מוצוף,0
באלצ'ר,0
ואללה,0
עז,0
וגל,0
ליס,0
בגאהל,0
פליס,0
ללצ'ר,0
כ'לקנא.,0
וליס,0
בגאיז,0
איצ'א,0
אן,0
נקול,0
כ'לקנא,0
ללנפע,0
וללצ'ר,0
גמיעא,0
לאנה,0
אד',0
כאן,0
מן,0
צפאתה,0
לאנה,0
חכים,0
אן,0
ינפע,0
וליס,0
מן,0
צפאתה,0
אן,0
יצ'ר,0
פליס,0
ללצ'ר,0
כ'לקנא,0
מע,0
כ'לקה,0
איאנא,0
ללנפע,0
בל,0
ללנפע,0
וחדה.,0
