word,is_he
אשתרא,0
מן,0
דלך,0
"ס""ג",1
נטע,0
סרקוסה,0
[…],0
מבלג,0
אלתמן,0
כ',1
קטעה,0
רצאץ,0
אלוזן,0
"כ""ד",1
קנט',0
אלתמן,0
באלמאונה,0
ואלברטיל,0
"ק""ק",1
ס',1
ונצף,0
עדלין,0
לוז,0
מכסור,0
"וע""ו",1
גלד,0
איל,1
וזנהא,0
י',1
קנ',1
אלתמן,0
באלמאונה,0
[…],0
"קקנ""ג",1
סלפה,0
ען,0
אלגמיע,0
[…],0
"כ""א",1
רבא',0
ג',1
פראך,0
צ'יקה,0
"כ""ג",1
פרכה,0
עריצ'ה,0
ח',1
רבא',0
ונצף,0
עמאמה,0
"י""ד",1
רבא',0
וקירטין,0
עמאמתין,0
"כ""ח",1
ונצף,0
ד',1
מלאחף,0
דיבאג',0
"ל""ח",1
רבא',0
"קקל""ח",1
גלד,0
ד'הב,0
[…],0
רבא',0
ד',1
אתואב,0
דסתרי,0
"ס""ח",1
רבא',0
"י""א",1
מלחפה,0
"ק""י",1
רבא',0
מיזרין,0
כחל,0
סתה,0
רבא',0
מיזר,0
חריר,0
כ',1
רבא',0
תוב,0
דסתרי,0
"י""ב",1
רבא',0
"י""ט",1
רטל,0
ורב',0
חריר,0
"ק""ק",1
וסתה,0
רבא',0
רסמהא,0
פי,0
הדא,0
אלחסאב,0
אלאכיר,0
צרתין,0
רבא',0
צמצאמיה,0
אלעדד,0
"ת""ת",1
רבא',0
פדלך,0
ג'מלה,0
אלתמן,0
מע,0
אל,0
רבא',0
אלפין,0
"כ""ה",1
רבא',0
וקירט,0
ינחט,0
מן,0
דלך,0
וזן,0
חבוב,0
אלחריר,0
כ',1
רבא',0
בקי,0
אלפין,0
"י""ח",1
רבא',0
"כ""ה",1
אל,0
[…],0
ינצ'אף,0
אלי,0
דלך,0
מא,0
דפע,0
עלינא,0
פי,0
תמן,0
תלת,0
[ד],0
כלטה,0
ברהון,0
ואבו,0
אלחסן,0
והו,0
ותמן,0
רומיא,0
אלעדד,0
"מ""ב",1
רבא',0
[…],0
יכון,0
(גמל),0
אלגמיע,0
אלפין,0
"ע""ז",1
רבא',0
[…],0
לנא,0
פי,0
אל,0
חאצל,0
אלפין,0
בקי,0
לנא,0
פאצ'ל,0
תמן,0
פאצ'ל,0
דמנש,0
"כ""ה",1
רבא',0
