word,is_he
פנקול,0
לן,0
יכ'לו,0
כ'אלק,0
אלעאלם,0
מן,0
אחד,0
וגהין,0
אמא,0
אן,0
יכון,0
גוהר,0
ואמא,0
ערץ',0
ואמא,0
לא,0
גוהר,0
ולא,0
ערץ',0
ואמא,0
אן,0
יכון,0
גסם,0
ואמא,0
ג'יר,0
גסם,0
ואמא,0
לא,0
גסם,0
ולא,0
ג'יר,0
גסם.,0
פאן,0
קלנא,0
אנה,0
גוהר,0
ואלגוהר,0
הו,0
אלקאבל,0
ללאעראץ',0
פקד,0
אדכ'לנאה,0
פי,0
צפהֿ,0
גואהר,0
אלעאלם,0
אלמחדת'הֿ,0
ואן,0
קלנא,0
אנה,0
ערץ',0
פלם,0
יזל,0
איצ'א,0
מחתאג,0
אלי,0
גוהר,0
יקום,0
בה,0
והד'ין,0
אלקולין,0
באטל.,0
ואיצ'א,0
לו,0
כאן,0
גוהר,0
מעתרץ',0
למא,0
כאן,0
[יכ']לק,0
גוהר,0
מעתרץ',0
לאן,0
אלשי,0
לא,0
יכ'לק,0
מת'לה,0
ולא,0
יחדת',0
נט'ירה,0
והד'ין,0
מד'הבין,0
פאסדין.,0
