word,is_he
ואן,0
קאל,0
פהמא,0
מתפיקין,0
מן,0
גההֿ,0
מכ'תלפין,0
מן,0
גההֿ,0
קלנא,0
פאחד,0
וגהין,0
אמא,0
אן,0
יכון,0
גההֿ,0
אתפאקהמא,0
הו,0
גההֿ,0
אכ'תלאפהמא,0
פאן,0
קאלו,0
ד'לך,0
אחאלו,0
לאן,0
מעני,0
אלאתפאק,0
ג'יר,0
מעני,0
אלאכ'תלאף,0
פאן,0
קאל,0
ולם,0
יכון,0
ד'לך,0
מחאל,0
קלנא,0
לאנה,0
לו,0
כאן,0
גההֿ,0
אתפאק,0
אלשיין,0
הו,0
גההֿ,0
אכ'תלאפהמא,0
לכאן,0
אלאתפאק,0
הו,0
אלאכ'תלאף,0
ואלאכ'תלאף,0
הו,0
אלאתפאק,0
ואד'א,0
כאן,0
ד'לך,0
כד'לך,0
כאן,0
אלתרכיב,0
הו,0
אלאנחלאל,0
ואלאנחלאל,0
הו,0
אלתרכיב,0
וכאן,0
אלאגתמאע,0
הו,0
אלאפתראק,0
ואלאפתראק,0
הו,0
אלאגתמאע,0
וסאיר,0
מא,0
אשבה,0
ד'לך.,0
