word,is_he
ורבינו,1
סעדיה,1
"ז""ל",1
מן,0
קבלה,0
פי,0
תפאסירה,0
באללגה,0
אלערביה,0
ולאג'ל,0
הד'א,0
אלמעני,0
קאלוא,0
רבותינו,1
"ז""ל",1
כל,1
האומר,1
דבר,1
חכמה,1
ואפי',1
באומות,1
העולם,1
נקרא,1
חכם,1
ויג'ב,0
אן,0
תרוי,0
וד'כר,0
אלנגיד,0
"נ""ע",1
פי,0
כתאב,0
אלאסתגנא,0
מע,0
הד'א,0
ענד,0
מא,0
אכת'ר,0
מן,0
ד'כר,0
שרוחאת,0
אלנצארי,0
אן,0
ר',1
מצליח,1
בן,1
אלבצק,1
דיין,1
סקליא,0
כ'אטבה,0
ענד,0
ורודה,0
מן,0
בגדאד,1
ברסאלה,0
צ'מנהא,0
סירה,0
רבינו,1
האיי,1
גאון,1
"ז""ל",1
ואת'ארה,0
אלפאצ'לה,0
וד'כר,0
פי,0
ג'מלתהא,0
אן,0
פי,0
בעץ',0
אלאיאם,0
וקע,0
פי,0
אלמג'לס,0
ד'כר,0
הד'א,0
אלפסוק,0
שמן,1
ראש,1
אל,1
יניא,1
ראשי,1
פאכ'תלפת,0
פי,0
שרחה,0
אלחאצ'רון,0
פאשאר,0
רבינו,1
האיי,1
"ז""ל",1
ר',1
מצליח,1
אן,0
ימשי,0
אלי,0
ג'אתליק,0
אלנצארי,0
יסאלה,0
ען,0
מע,0
ענדה,0
פי,0
שרח,0
הד'א,0
אלפסוק,0
פאנכר,0
עליה,0
פראי,0
"ז""ל",1
אן,0
עט'ם,0
בר',1
מצליח,1
הד'א,0
אלאמר,0
פאנכר,0
עליה,0
אלגאון,0
"ז""ל",1
קאילא,0
קד,0
כאן,0
אלאבא,0
ואלסלף,0
אל-,0
צאלח,0
והם,0
אלקדוס,0
יבחת'ון,0
עלי,0
אללגאת,0
ואלשרוח,0
ענד,0
אלמלל,0
אלמתבאינה,0
חתי,0
ענד,0
רעאה,0
אלגנם,0
ואלבקר,0
עלי,0
הוא,0
מעלום,0
מנקול,0
פגרץ',0
אליה,0
"ז""ל",1
וסאלה,0
וקאל,0
לה,0
אנה,0
ענדהם,0
בלסאנה,0
אלצריאני,0
משחא,1
דרשיעא,1
לא,1
עד,1
רישיה,1
ופי,0
מא,0
ג'לבנאה,0
להם,0
כפאיה,0
למן,0
אנצף.,0
