word,is_he
"ע""א",1
וצל,0
חסאב,0
רב,1
נסים,1
בן,0
אסחק,0
"ז""ל",1
יתצמן,0
אן,0
אלדי,0
צחב,0
אלי,0
[…],0
מן,0
אלכלטה,0
בקיה,0
לם,0
אחתסב,0
לה,0
במא,0
אסק,0
[…],0
אלנפקה,0
"קפ""ג",1
דינאר,0
ורב',0
וסדס,0
ו[…],0
קר',0
[…],0
פי,0
טראבלס,0
מ',1
רטל,0
באלסקלי,0
לאך,0
ופי,0
צקליה,0
ליבע,0
מן,0
[…],0
אלעין,0
בקי,0
אלתלת,0
"ס""א",1
דינ',0
ותמן,0
נפקה,0
עלי,0
בנת,0
אכתי,0
בידיהם,0
"כ""ב",1
דינ',0
ענדי,0
בקיה,0
חסאב,0
כ'אצתכם,0
מן,0
אלדפתר,0
אלכביר,0
"ל""ב",1
דינ',0
אלבקיה,0
[…]ם,0
מן,0
בקיה,0
אלכ'לטה,0
אלקדימה,0
מן,0
אלדפתר,0
[…],0
אלכביר,0
[…],0
דינ',0
[…],0
ותלת,0
ברוך,1
[…],0
דלך,0
שישים,1
ותשעה,1
דינארים[…],0
[…]באקי,0
להם,0
ח',1
דנא',0
אלא,0
תמן,0
[…],0
חצל,0
פי,0
אללאך,0
אלדי,0
פי[…],0
[…]הדה,0
אלבקיה,0
ואמא,0
אלחריר,0
אלדי,0
וצל,0
מן,0
סקליה,0
מן,0
תמן,0
אללולו,0
כאן,0
וצל,0
פי,0
סנה,0
כסאיר,0
אלחריר,0
וכאן,0
הו,0
פי,0
נפסה,0
מקארב,0
במרה,0
חמל,0
נאס,0
לדאר,0
אבן,0
רגא,0
ומאת,0
אבן,0
רגא,0
ומא[ת]?,0
ולדה,0
בעדה,0
ותוי,0
אלחריר,0
עדמ[נא],0
[מא]?,0
וזננא,0
עליה,0
אלמונה,0
