word,is_he
פאן,0
כאן,0
ד'לך,0
כד'לך,0
וכאן,0
אלעאלם,0
מרכבא,0
פפאעלה,0
ג'יר,0
מרכב,0
ואד'א,0
כאן,0
אלעאלם,0
מכ'תלף,0
פפאעלה,0
לא,0
אכ'תלאף,0
פיה,0
ואד'א,0
כאן,0
אלעאלם,0
מתנאהי,0
פפאעלה,0
ג'יר,0
מתנאהי.,0
ואד'א,0
כאן,0
אלעאלם,0
גוהר,0
וערץ',0
פפאעלה,0
לא,0
גוהר,0
ולא,0
ערץ',0
וקיאס,0
ד'לך,0
אנה,0
קצד,0
אלכתאב,0
מדאד,0
פ[כ]אתבה,0
ליס,0
הו,0
מדאד,0
פי,0
קרטאס,0
בל,0
לחם,0
ודם,0
ועט'ם,0
ואד'א,0
כאן,0
אלכתאב,0
ליס,0
הו,0
חיואן,0
נאטק,0
מיית,0
פכאתבה,0
חיואן,0
נאטק,0
מיית,0
ואד'א,0
כאן,0
אלכתאב,0
אחרף,0
מולפהֿ,0
ליס,0
כאתבה,0
אחרף,0
מולפהֿ,0
ואד'א,0
כאן,0
אלכתאב,0
חכאיהֿ,0
אללפט',0
ליס,0
כאתבה,0
חכאיהֿ,0
אללפט',0
וגמלהֿ,0
ד'לך,0
אן,0
פאעל,0
אלשי,0
כ'לאפה.,0
פאד',0
ת'בת,0
אן,0
פאעל,0
אלשי,0
כ'לאפה,0
פואגב,0
אן,0
יכון,0
<פאעל>,0
אלעאלם,0
כ'לאפה,0
ופי,0
ד'לך,0
אעט'ם,0
[אל]אדלהֿ,0
עלי,0
אן,0
אלכ'אלק,0
ואחד.,0
