word,is_he
ואן,0
כאנא,0
לם,0
יזלא,0
ולא,0
פסחהֿ,0
בינהמא,0
פאלפסחהֿ,0
חאדת'הֿ,0
פקד,0
כאנא,0
מתמאסין,0
ולא,0
יכ'לו,0
חיניד',0
אלתמאס,0
מן,0
אחד,0
וגהין,0
אמא,0
אן,0
יכון,0
פעל,0
להמא,0
או,0
ג'יר,0
פעל,0
להמא,0
פאן,0
<כאן,0
ג'יר,0
פעל>,0
להמא,0
פליס,0
המא,0
אד'ן,0
את'נין,0
ואן,0
כאן,0
פעל,0
להמא,0
ואלפעל,0
חאדת',0
פאלתמאס,0
אד'ן,0
חאדת',0
ובטל,0
אן,0
יכון,0
לם,0
יזל.,0
ואן,0
פסד,0
אלקול,0
באן,0
פאעל,0
אלעאלם,0
גסמין,0
מתמאסין,0
או,0
מתבאינין,0
ולא,0
וגה,0
ת'אלת',0
ג'יר,0
ד'לך,0
פקד,0
בטל,0
אן,0
יכון,0
פאעל,0
אלעאלם,0
גסמין.,0
