word,is_he
ואמא,0
אלמדעי,0
אן,0
אלאערא[ץ',0
לם,0
תזל],0
באלפעל,0
ולא,0
תזל,0
באקיהֿ,0
באלפעל,0
ומחאל,0
כונ[הא,0
באל]קווהֿ,0
פט'אהר,0
אלאנכסאר,0
וד'לך,0
אנא,0
קד,0
א[קרנ]א,0
נחן,0
וכ'צמנא,0
אלקאיל,0
בהד'א,0
אלקול,0
אן,0
אלג[והר],0
קד,0
יקבל,0
שי,0
מן,0
אלאעראץ',0
וצ'דה,0
כאלבדן,0
יקבל,0
אלצחהֿ,0
ואלמרץ',0
ואלג[ס]ם,0
יקבל,0
אלחרכהֿ,0
ואלסכון,0
ואשבאה,0
ד'לך.,0
ואנה,0
ליס,0
יק[ב]להא,0
פי,0
וקת,0
ואחד,0
וחאל,0
ואחד,0
ואנה,0
אנמא,0
יקבל,0
אלצ'דין,0
עלי,0
אלאנפראד,0
כל,0
ואחד,0
מנהמא,0
פי,0
וקת,0
וקת,0
וחאל,0
וחאל,0
לא,0
מעא,0
גמיעא,0
ופי,0
ד'לך,0
את'בת,0
ח[דות'],0
אחדהמא,0
ענד,0
תקצ'י,0
אלאכ'ר,0
ותק[צ'י],0
אחדהמא,0
ענד,0
חדות',0
אלאכ'ר,0
ואד'א,0
כאן,0
הד'[א],0
הכד'י,0
[פק]ד,0
בטל,0
קול,0
מן,0
ידעי,0
אן,0
אלאעראץ',0
לם,0
תזל,0
באלפעל,0
ולא,0
תזאל,0
באלפעל,0
כמא,0
אנכסר,0
קול,0
אלד'י,0
קבלה.,0
