word,is_he
קד,0
[אעאנא,0
א]לל[ה],0
ופרג'נא,0
אלי,0
האהנא,0
מן,0
אלמקאלהֿ,0
אליב',0
מן,0
הד'א,0
אלכתאב,0
והד'ה,0
אלמקאלהֿ,0
אלתי,0
וגב,0
אן,0
נצ'עהא,0
בעקבהֿ,0
אלתוחיד,0
והי,0
אצל,0
למא,0
יסתאנף,0
מן,0
אלמקאלהֿ,0
אלאכ'רי,0
אלתי,0
אמרהא,0
אלאמר,0
ואלנהי,0
מן,0
אללה,0
עלי,0
כם,0
נחו,0
יכון,0
והל,0
יגוז,0
אן,0
י[כ']תלף,0
ויתנאקץ',0
אם,0
לא,0
וה[ל],0
ד'לך,0
במכ'א[טב]הֿ,0
אם,0
בוחי,0
ונבי,0
מרסל,0
או,0
במא,0
פי,0
אלפכר,0
ואל[פ]טן,0
מן,0
אלמערפהֿ,0
ואלתמייז,0
ובכ'אצהֿ,0
פי,0
מנא[ט'ארא]ת,0
אלבראהמהֿ,0
וגחדהם,0
אלנבווהֿ,0
פי,0
ד'כר,0
אלת'וא[ב],0
ואלעקאב,0
מן,0
גההֿ,0
אלקיאס,0
ומא,0
קאלת,0
פי,0
ד'לך,0
אלעלמא,0
ואללה,0
אלמבלג',0
אלי,0
גמיע,0
אלפצ'איל,0
פלה,0
אלחמד,0
כת'ירא,0
ואלשכר,0
דאימא,0
אלי,0
דהר,0
אלדאהרין.,0
תמת,0
אלמקאלהֿ,0
אלת'אני,0
עשר.,0
