word,is_he
ונקול,0
אן],0
אלערץ',0
אנמא,0
סמי,0
ערץ',0
לא[נה,0
קאים,0
פי,0
ג'ירה,0
וחאל],0
בסואה,0
ולולא,0
ד'לך,0
למא,0
ס[מי,0
ערץ',0
ואן,0
פי],0
ד'לך,0
דליל,0
עלי,0
אנה,0
חאדת',0
[וכד'לך,0
אלגוהר,0
חאדת'],0
פי,0
אלד'י,0
אעתראה,0
בחדות',0
אל[צחהֿ,0
פיה,0
בעד],0
אן,0
לם,0
תכון,0
וח[דות',0
אלמרץ',0
פיה],0
בעד,0
אן,0
לם,0
יכון,0
ואשבאה,0
ד'לך,0
[כת'יר.,0
ואן,0
ת'בת,0
אן],0
אלגוהר,0
קאבל,0
ללאעראץ',0
פקד,0
[ת'בת,0
אנהא,0
חדית'הֿ,0
פאן],0
קבול,0
אלגוהר,0
איאהא,0
פהו,0
חדות'הא,0
[כקבול,0
אלב]דן,0
אלמר[ץ'],0
וקבול,0
אלדינאר,0
אלכ'תם,0
ואשבאה,0
ד'[לך,0
ואד'א],0
גמיע,0
גואהר,0
אלעאלם,0
קאבלהֿ,0
אלאעראץ',0
וק[ד,0
ת'בת,0
חדו]ת'הא,0
ואלאמר,0
פי,0
ד'לך,0
ואצ'ח,0
אלא,0
אן,0
יכא[ב]ר,0
אל[כ'צם],0
עקלה,0
וידכ'ל,0
פי,0
עין,0
נפסה,0
כמא,0
תקול,0
אלאמ[ת'א]ל.,0
