word,is_he
ונחן],0
חד'רא,0
אן,0
נביין,0
<תחקיק>,0
מא,0
א[דעינא,0
תחקיקה,0
ואבטאל,0
מא],0
אדעינא,0
בטלאנה.,0
ואלמעין,0
[אללה.,0
פנקול,0
אן,0
מן,0
אקר],0
אן,0
אלעאלם,0
גוהר,0
וערץ',0
ואן,0
[אלגוהר,0
קאים,0
בד'אתה,0
וג'יר],0
קאים,0
בסואה,0
ולא,0
חאל,0
פי,0
ג'יר[ה,0
ואן,0
אלערץ',0
קאים,0
פי],0
ג'ירה,0
וחאל,0
פי,0
סואה,0
וג'יר,0
קאים,0
ב[ד'אתה,0
ומע,0
ד'לך,0
יקול,0
אן],0
כל,0
ואחד,0
מנהמא,0
קדים,0
לם,0
יזל,0
[אחאל,0
פי,0
דעואה].,0
ונחן,0
נגעל,0
מא,0
ילזמה,0
מצ'אדהֿ,0
עלי,0
[ל]סאנה,0
[פימא],0
נסלה,0
ענה.,0
