word,is_he
פנקול,0
אמא,0
אלראי,0
אלקאיל,0
אן,0
גואהר,0
אלעאלם,0
ואעראצ'ה,0
חדת'ת,0
מן,0
גוהר,0
לם,0
יזל.,0
פאנה,0
אן,0
וגב,0
אן,0
יכון,0
גוהר,0
ואחד,0
מחדת',0
וגב,0
אן,0
יכון,0
כל,0
אלגואהר,0
מחדת'הֿ,0
מת'ל,0
מא,0
אנה,0
אד',0
וגב,0
אן,0
יכון,0
בעץ',0
אלנאס,0
חי,0
נאטק,0
מאית,0
וגב,0
אן,0
יכון,0
כל,0
אלנאס,0
חי,0
נאטק,0
מאית,0
[ואן],0
וגב,0
אן,0
יכון,0
בעץ',0
אלנאס,0
שיך',0
ענד,0
אלכבר,0
וגב,0
[א]ן,0
יכונון,0
כל,0
אלנאס,0
שייך',0
ענד,0
אלכבר,0
ואד'א,0
וגב,0
אן,0
יכון,0
אנסאן,0
ואחד,0
מנתצב,0
אלקאמהֿ,0
וגב,0
אן,0
יכונון,0
כל,0
אלנאס,0
מנתצב,0
אלקאמהֿ,0
ואד',0
וגב,0
אן,0
יכון,0
בעץ',0
אלחמיר,0
נהאק,0
ובעץ',0
אלכ'יל,0
צהאל,0
וגב,0
אן,0
יכונון,0
כל,0
אלחמאר,0
נהאק,0
וכל,0
אלכ'יל,0
צהאל,0
והד'ה,0
מן,0
אלאמור,0
אלגוהריהֿ,0
אלאצ'טראריהֿ,0
אלתי,0
הי,0
פי,0
אלגזו,0
ואלכל,0
מן,0
אשכ'אץ,0
אלנוע.,0
