word,is_he
"ע""א",1
על,1
שמך,1
כתאבי,0
יא,0
סידי,0
ומולאי,0
אטאל,0
אללה,0
בקאך,0
ואדאם,0
סלאמתך,0
וסעאדתך,0
וצרף,0
אלאסוא,0
ענך,0
מן,0
אסכנדריה,0
מסתהל,0
מרחשואן,0
ען,0
חאל,0
סלאמה,0
ונעמה,0
ושוק,0
אליך,0
קרב,0
אללה,0
אלאגתמאע,0
בך,0
עלי,0
אפצל,0
אלאחואל,0
אעלמך,0
יא,0
מולאי,0
אן,0
תקדמת,0
כתבי,0
אליך,0
ארגו,0
וצולהא,0
אליך,0
ווקופך,0
עליהא,0
למא,0
כאן,0
פי,0
הדה,0
אלגמעה,0
דכלת,0
אלחמאם,0
ואכלת,0
אלפרוג,0
ואנא,0
פי,0
כל,0
נעמה,0
ללה,0
אלחמד,0
תם,0
וקפת,0
עלי,0
כתאבך,0
פי,0
הדה,0
אלגמעה,0
ווקפת,0
מנה,0
עלי,0
סלאמתך,0
פחמדת,0
אללה,0
עלי,0
דלך,0
דכרת,0
אן,0
אדפע,0
לסידי,0
אבו,0
אלפצ'ל,0
בן,1
פרח,1
פ',1
דינ',0
מן,0
אלצרה,0
אלדי,0
לך,0
וקד,0
דפעת,0
לך,0
צרה,0
מן,0
אלרבאעיה,0
אלדי,0
לך,0
לאן,0
קסמת,0
לך,0
אלאלף,0
"שע""ג",1
רבאעי,0
אלדי,0
לך,0
עלי,0
צרתין,0
דפעת,0
מנהם,0
ואחדה,0
ללשיך,0
אבו,0
אלפצל,0
ואלאכרי,0
אנא,0
אנפדהא,0
לך,0
צחבת,0
סידי,0
אבי,0
סעיד,1
מימון,1
ותמן,0
אלספט,0
צחבת,0
סידי,0
אבו,0
אברהים,0
בן,1
כלף,1
"נ""ע",1
אללה,0
יגמע,0
עליך,0
וקד,0
אסתכרת,0
אללה,0
עז,0
וגל,0
ואנפדת,0
צחבת,0
סידי,0
אבו,0
יוסף,1
יעקוב,0
בן,1
נחום,1
צרה,0
וזנהא,0
ק',1
דינ',0
עליהא,0
מרדוך,1
בן,1
מוסי,1
וחסון,1
בן,1
פלאח,1
סאלתה,0
יסלמהא,0
אליך,0
פאחב,0
מנך,0
תתפצ'ל,0
(וקד),0
ותקבצהא,0
מנה,0
ותבקיהא,0
ענדך,0
עלי,0
חאלהא,0
אלי,0
חין,0
וצולי,0
אן,0
שא,0
אללה,0
וקד,0
דכר,0
לי,0
אכי,0
אן,0
אודע,0
לי,0
ענדך,0
סתון,0
דינ',0
פאחב,0
מנך,0
אן,0
וקע,0
לך,0
לולו,0
אן,0
גיד,0
ממא,0
יצלח,0
ללאנדלס,0
(אגד),0
גיד,0
תשתרי,0
לי,0
בהא,0
ואן,0
לם,0
יתפק,0
לך,0
שי,0
או,0
אבקיהא,0
ענדך,0
אלא,0
חין,0
וצולי,0
אנשא,0
אללה,0
לאן,0
אמא,0
אדירהא,0
לרגל,0
יעז,0
עלי,0
וכדלך,0
אש,0
מא,0
אנפדת,0
לך,0
מן,0
אלעין,0
אבקיה,0
לי,0
עלי,0
חאלה,0
ואהל,0
אל,0
דאר,0
אלי,0
אלסעה,0
צעפא,0
אללה,0
יקרב,0
להא,0
אלעאפיה,0
ומא,0
דכרתה,0
מן,0
אמר,0
אם,0
עקבאן,0
אצתקצית,0
עליהא,0
פי,0
מאזר,0
ופי,0
אלמדינה,0
פלם,0
אגדהא,0
שוליים,1
ימניים,1
וערפת,0
אנהא,0
/,0
