word,is_he
"ע""א",1
כתאבי,0
יאסידי,0
ומולאי,0
אטאל,0
אללה,0
בקאך,0
ואדאם,0
עזך,0
ותאיידך,0
וסעאדתך,0
וסלאמתך,0
מן,0
צור,0
"לי""ד",1
בקין,0
מן,0
טבת,1
ערפך,0
אללה,0
ברכה,0
תקצ'יה,0
ואסעדך,0
במא,0
יתבעה,0
ויליה,0
ואלחאל,0
סלאמה,0
ואלחמד,0
ללה,0
רב,0
אלעאלמין,0
ושוק,0
אליך,0
שדיד,0
אללה,0
בכרמה,0
ימן,0
בקרב,0
אלאגתמאע,0
מקרון,0
באלכירה,0
במנה,0
ואן,0
כאנת,0
כתבי,0
מנקטעה,0
עליך,0
קד,0
עלם,0
אללה,0
גל,0
קדרתה,0
אני,0
מא,0
אדע,0
אלסואל,0
ען,0
אכבארך,0
ואחואלך,0
מע,0
מן,0
יצל,0
מן,0
גמיע,0
אצחאבנא,0
וג'ירהם,0
ויבאלגני,0
מא,0
תסכן,0
אלנפס,0
אליה,0
אסל,0
אללה,0
תעאלי,0
יגעלה,0
פי,0
חייז,0
אלסלאמה,0
ולא,0
יכליה,0
מן,0
חסן,0
אלתופיק,0
וסבב,0
כתאבי,0
הדא,0
עברת,0
באלגוש,0
פי,0
מגיי,0
מן,0
טברייה,0
ואגתמעת,0
בר',1
ישראל,1
וקד,0
צלח,0
חאלה,0
וואפקה,0
אלמוצ'ע,0
אלדי,0
הו,0
פיה,0
וערפני,0
מן,0
אחואלה,0
ממא,0
לא,0
יתסע,0
שרחה,0
פי,0
כתאב,0
וסאלתה,0
ורגבת,0
אליה,0
פי,0
שי,0
יאכדה,0
קרצ'ה,0
לם,0
יפעל,0
בעד,0
איאם,0
גאני,0
כתאבה,0
אנפדת,0
אליה,0
נץ,0
דינ',0
ופי,0
גד,0
כתאבי,0
אנפד,0
אליה,0
נץ,0
דינ',0
אכר,0
ווצל,0
כתאבך,0
פי,0
הדא,0
אלאסבוע,0
אליה,0
ואכדתה,0
מן,0
אלכתבי,0
ודכרת,0
לי,0
פיה,0
ביע,0
אלמקרא,0
"י""ג",1
דינ',0
ותאכד,0
ספתגה,0
עלי,0
אלשיך,0
אבי,0
מנצור,0
בן,0
שעיב,0
ואגתמעת,0
בה,0
וסאלתה,0
ען,0
דאלך,0
קאל,0
מא,0
וצלני,0
ספתגה,0
ואן,0
אכתרת,0
אן,0
תאכד,0
דינרין,0
או,0
ג',1
אלי,0
חין,0
וצול,0
אלספתגה,0
אדפעהא,0
אליך,0
ותנפדהא,0
ללגוש,0
רגע,0
אנת'הא,0
ראיה,0
ען,0
דאלך,0
וראית,0
מתוקף,0
אחוגתני,0
אלצרורה,0
אנפד,0
מן,0
גהתי,0
אליה,0
הדא,0
אלדי,0
דכרתה,0
ומא,0
יגב,0
יאמולאי,0
תדע,0
כירך,0
ענה,0
בגמיע,0
מא,0
תקדר,0
עליה,0
מן,0
סאיר,0
אלוגוה,0
ופי,0
דון,0
דאלך,0
כפאיה,0
ואסאלך,0
יאמולאי,0
תתפצ'ל,0
ותגתמע,0
במולאי,0
אלשיך,0
אבי,0
יוסף,1
יעקב,1
בן,1
אסמעיל,1
אדאם,0
שוליים,1
ימניים,1
אללה,0
עזה,0
/,0
ותבלג'ה,0
סלאמי,0
/,0
ותהניה,0
באלסלאם,0
/,0
ותסאלה,0
אן,0
כאן,0
/,0
וצל,0
לנא,0
מעה,0
/,0
מן,0
צקלייה,0
/,0
תיאב,0
כסוה,0
/,0
תאכד'הא,0
/,0
מנה,0
ותהם,0
/,0
באנפאד'הא,0
/,0
מע,0
מן,0
תראה,0
/,0
בחסן,0
ראיך,0
שוליים,1
עליונים,1
אללה,0
אללה,0
לא,0
/,0
תבקי,0
פי,0
דאלך,0
/,0
ממכן,0
/,0
ואן,0
לם,0
/,0
יתגה,0
/,0
דאלך,0
/,0
ידפעהא,0
/,0
אלי,0
מולאי,0
/,0
אלשיך,0
אבי,0
/,0
נצר,0
סלאמה,0
/,0
בן,0
סעיד,0
/,0
בן,0
צגיר,0
"ע""ב",1
אדאם,0
אללה,0
עזה,0
ותסאלה,0
אנפאד'הא,0
ברסאלה,0
אלי,0
דאר,0
בן,0
שפתל,0
אלי,0
אלשיך,0
אבי,0
אלפרג,0
הבה,0
אללה,0
בן,0
ג'יאת,0
והדה,0
אכבר,0
חואיגי,0
ענדך,0
ואנת,0
ברי,0
מן,0
בעד,0
אלבר,0
ואלבחר,0
פיגב,0
לא,0
תתאול,0
פי,0
דאלך,0
בשי,0
לאני,0
[מא]?,0
אקבל,0
לך,0
עדר,0
ואריד,0
גואב,0
כתאבי,0
הדא,0
אלי,0
טראבלס,0
לאנא,0
מעולין,0
עלי,0
אלנזול,0
פי,0
הדא,0
אלסבוע,0
אן,0
שא,0
אללה,0
ותגתמע,0
מע,0
אבי,0
אלפצ'ל,0
מבארך,0
בן,0
סברה,0
ותערפה,0
אן,0
קד,0
וצל,0
אבי,0
אלפרח,0
בן,0
מנחם,1
פי,0
הדא,0
אלאסבוע,0
מן,0
חלב,0
ודפע,0
אליי,0
בעץ',0
אלדנא',0
ואוקף,0
מנהא,0
אלבעץ',0
ומא,0
יתכלץ,0
מנה,0
אלא,0
בחצ'ורה,0
ואגתמאעה,0
בה,0
אמא,0
הונא,0
או,0
בטראבלס,0
וכתבך,0
לא,0
תכלינא,0
מנהא,0
במהמאתך,0
וחאגאתך,0
קראת,0
עליך,0
אתם,0
אלסלאם,0
ומן,0
תשמלה,0
ענאיתך,0
אלסלאם,0
ואן,0
כאן,0
סידי,0
אבי,0
אלפרג,0
ישועה,1
אידה,0
אללה,0
חאצ'ר,0
יכצה,0
ענא,0
באתם,0
אלסלאם,0
ויערפה,0
שדה,0
שוקנא,0
אליה,0
חסבי,0
אללה,0
וחדה,0
