word,is_he
"ע""א",1
כתאבי,0
לאכי,0
וסידי,0
אטאל,0
אללה,0
בקאה,0
ואדאם,0
נעמאה,0
ומן,0
תופיקה,0
לא,0
אכלאה,0
מן,0
אסכנדריה,0
לי',1
בקין,0
מן,0
שהר,0
מרחשון,1
כתמה,0
אללה,0
אחסן,0
כתמה,0
ומא,0
יליה,0
מן,0
אלאשהור,0
ונעלמך,0
לקד,0
וצל,0
כתאבך,0
אלעזיז,0
ופהמת,0
מא,0
פיה,0
לא,0
עדמת,0
אפתקאדך,0
ולא,0
כלות,0
מנך,0
ולקד,0
אנפד,0
אלשיך,0
אבו,0
אסחק,0
ברהון,1
בן,1
מוסי,1
רזמה,0
למא,0
קבלך,0
ולי,0
פיהא,0
כמס,0
קטאע,0
מרגאן,0
ותפצלה,0
ספט,0
וגונה,0
כלטה,0
ביני,1
ובין,1
חיים,1
בן,1
עמאר,1
ואברהם,1
בן,0
אסחק,0
בן,0
לימאני,0
לי,0
אל,0
תלת,0
ווזנה,0
"ל""ז",1
רטלא,0
וכסר,0
בסקלי,0
והו,0
ג'ליל,0
מקטוע,0
מפרוג,0
מנה,0
ואלתלתין,0
יקבצה,0
אלשיך,0
אבי,0
אסחק,0
ברהון,1
בן,1
מוסי,1
ידכר,0
אן,0
גלאה,0
ועמלה,0
יזיד,0
פי,0
תמנה,0
והו,0
יקום,0
עלינא,0
בנחו,0
אלש',0
רבא',0
וקד,0
כתב,0
אליך,0
וסאלך,0
פי,0
דאלך,0
ואנא,0
אסאלך,0
וארגו,0
אליך,0
פי,0
עמלה,0
ואן,0
כאן,0
בעד,0
עמלה,0
וגדת,0
לה,0
סוק,0
אנפד,0
פיה,0
אלביע,0
ואן,0
כאן,0
גיר,0
דאלך,0
יעמל,0
ויתרך,0
אלי,0
מוג'י,0
אן,0
שא,0
אללה,0
ואל,0
ג',1
קטאע,0
אלאכר,0
הי,0
לכאצתי,0
ולי,0
איצ'ן,0
מ',1
פרכה,0
פי,0
כבא,0
והי,0
לכאצתי,0
פאן,0
אמכנת,0
בנקלהא,0
ענדך,0
או,0
סלמהא,0
לשיך,0
אבי,0
סהל,0
בן,0
עמתי,0
ומא,0
נוציך,0
פי,0
אשתהאדך,0
פי,0
הדא,0
אלמרג'אן,0
מן,0
גיר,0
מאמור,0
בעואידך,0
מע,0
ג'מיע,0
אל,0
נאס,0
לא,0
עדמתך,0
אל,0
[…],0
ואן,0
כאן,0
לסידי,0
חאגא,0
בלסכנדריא,0
יבעתני,0
בהא,0
ולא,0
יסרני,0
אלא,0
בקצ'א,0
חואיגה,0
אסאל,0
מן,0
אללה,0
אל,0
תופיק,0
ואל,0
מעונה,0
קראת,0
כאצת,0
סידי,0
אפצל,0
אלסלאם,0
ומן,0
תשמלה,0
ענאיתך,0
אלסלאם,0
ואכץ,0
סידי,0
בו,0
אסחק,0
אלסלם,0
אקרא,0
עלי,0
כאצה,0
מולאי,0
אלסלם,0
ונערפך,0
מא,0
חכם,0
אללה,0
עלינא,0
ביה,0
ולה,0
אלחמד,0
וג'הזת,0
אל,0
שוכה,0
תקלע,0
(ס)צליביה,0
וקומא,0
מ',1
יום,1
תמוג,0
אלבחר,0
ולא,0
פרגוא,0
חתי,0
אסעה,0
ולו,0
חצל,0
[…]כחל,0
פי,0
אלמכזן,0
לכונת,0
מוצע,0
כתאבי,0
לאן,0
מא,0
יוגד,0
הונא,0
כסרת,0
כבז,0
ונרגו,0
נתסרף,0
תם,0
פי,0
כיאטה,0
ופי,0
שי,0
ועסא,0
יחצל,0
זאד,0
מן,0
תם,0
לאן,0
קאלו,0
אלשי,0
תם,0
מוגוד,0
קראת,0
כאצת,0
מולאי,0
אלסלם,0
ומולאי,0
אלרב,0
שוליים,1
ימניים,1
אלסלם,0
/,0
ואל,0
שיך,0
אבו,0
עלי,0
/,0
בן,0
אלשופט,0
/,0
יכצה,0
/,0
אפצל,0
אלסלם,0
/,0
ונחב,0
מן,0
מולאי,0
יסאל,0
לי,0
/,0
ען,0
ראגל,0
יערף,0
/,0
בצדקה,0
בן,0
/,0
והב,0
אל,0
/,0
אמדי,0
"ע""ב",1
עסא,0
וצל,0
אלי,0
מצר,0
לאן,0
בקי,0
לי,0
ענדה,0
בקית,0
אלגונה,0
אלדי,0
תערף,0
עסא,0
נציבהא,0
נתפרג,0
פיהא,0
כתובת,1
אכי,0
וסידי,0
נהארי,0
[אבו,1
יחיי]?,1
בן,1
נסים,1
מן,0
מחבה,0
יוסף,1
בן,1
כלפה,1
"נ""נ",1
אלפסטאט,0
"נ""ע",1
אן,0
שא,0
אללה,0
אטאל,0
אללה,0
בקאה,0
ואדאם,0
נעמאה,0
וסלאמתה,0
