word,is_he
פנקול,0
אן,0
אלואחד,0
פי,0
אלבסאטהֿ,0
עלי,0
צ'רבין,0
אמא,0
גסם,0
ואמא,0
ג'יר,0
גסם,0
ואלואחד,0
פי,0
אלבסאטהֿ,0
אלד'י,0
הו,0
גסם,0
עלי,0
[ג'],1
צ'רוב,0
אמא,0
גמאדי,0
ואמא,0
נבאתי,0
ואמא,0
חיואני.,0
ואלגמאדי,0
עלי,0
צ'רבין,0
אמא,0
אן,0
יגוז,0
עליה,0
אלדוכ'אן,0
באלנאר,0
ואמא,0
<אן>,0
לא,0
יגוז,0
עליה,0
ד'לך,0
פאלד'י,0
יגוז,0
עליה,0
אלדוכ'אן,0
כאלד'הב,0
אלד'י,0
הו,0
בסיט,0
לא,0
יכ'אלטה,0
ג'יר,0
אלד'הב,0
והו,0
כלה,0
אגזא,0
ישבה,0
בעצ'הא,0
ב[עצ']א,0
ואלד'י,0
לא,0
יגוז,0
עליה,0
פהו,0
כאלמא,0
ואלהוא,0
ואלארץ',0
ואלחגארהֿ,0
וסאיר,0
אנואע,0
אלגוהר.,0
[ו]אלנבאתי,0
עלי,0
צ'רבין,0
מנה,0
עשבי,0
כמא,0
ישבה,0
אגזא,0
אלכ'סיהֿ,0
ואלהנדבהֿ,0
בעצ'הא,0
בעצ'א,0
פי,0
אלצ'מרהֿ,0
ואלדקהֿ.,0
ומנה,0
שגרי,0
כמא,0
ישבה,0
בעץ',0
אגזא,0
אלאבנוס,0
בעצ'א.,0
ואלחיואני,0
עלי,0
צ'רבין,0
מנה,0
כאלסמך,0
אלד'י,0
ישבה,0
בעץ',0
אגזאה,0
בעצ'הא,0
פי,0
אלביאץ',0
ומנה,0
כאלעט'ם,0
מן,0
אלתור,0
ואללחם,0
מן,0
סאיר,0
אלחיואן,0
אלד'י,0
ישבה,0
בעץ',0
אגזאה,0
בעצ'א,0
<או,0
כ>אלכבד,0
ואלקלב,0
אלד'י,0
ישבה,0
בעץ',0
אגזאה,0
בעצ'א.,0
