word,is_he
"ע""א",1
כתאבי,0
אליך,0
יא,0
סידי,0
ומולאי,0
אטאל,0
אללה,0
בקאך,0
ואדאם,0
סלאמתך,0
ונעמתך,0
מן,0
אסכנדריה,0
"לכ""ו",1
כלת,0
מן,0
מרחשון,1
ען,0
חאל,0
סלאמה,0
ונעמה,0
אעלמת,0
אן,0
כתבת,0
אליך,0
כתב,0
[עדה],0
ולם,0
נרא,0
ללאחד,0
מנהא,0
גואב,0
ארגו,0
שגל,0
כיר,0
וקד,0
וצל,0
אלערוס,0
וקבצ'ת,0
לך,0
אלד',0
גראר,0
דהן,0
ובעתהא,0
לך,0
סער,0
רטלין,0
ונצף,0
בדי',0
ינקוץ,0
חבין,0
בלא,0
טרח,0
וקבצ'ת,0
לך,0
אלדנאניר,0
ואנא,0
מא,0
נחמלהא,0
אלי,0
אן,0
יצל,0
כתאב,0
וקד,0
נזלת,0
לך,0
קפתין,0
סיאלה,0
ולם,0
יצל,0
מן,0
אלצאבון,0
גיר,0
פרכין,0
אנכצר,0
ואחד,0
מנהא,0
ארגו,0
נזול,0
אלבקיה,0
סאלמה,0
ולקפתין,0
סיאלה,0
אלדי,0
נזלת,0
ואקפת,0
בן,0
אלחג'אר,0
ודכלהא,0
לך,0
פי,0
עשארי,0
בן,0
באבתום,0
וקד,0
אנפצ'ת,0
לך,0
מע,0
אלפיג,0
אלמתקדם,0
כתב,0
מן,0
אלגרב,0
ודרג,0
כתאבי,0
האדא,0
חסאב,0
מן,0
אצחק,0
בן,0
לנגו,0
וקד,0
כתבת,0
האדא,0
ואנא,0
משגול,0
אלקלב,0
נכשיו,0
סבאבא,0
ממא,0
נקאציו,0
מן,0
אלגויים,0
וממא,0
יעמלו,0
בנא,0
מן,0
האדא,0
אלקצה,0
אלעט'ימה,0
אלדי,0
אתצלת,0
בנא,0
אללה,0
יפרג,0
ברחמתה,0
וקד,0
כתבת,0
לסידי,0
אבי,0
יחיה,0
כתאב,0
ואשחרת,0
לה,0
חדית',0
אלרזמה,0
אני,0
חמלת,0
פי,0
עשארי,0
מצבח,0
מן,0
קבל,0
אן,0
נסמעו,0
האדא,0
אלחדית,0
אלמיושום,0
ואסעה,0
יא,0
מולאי,0
קד,0
אעלמת,0
סידי,0
אבי,0
יחיה,0
מא,0
זדנא,0
פי,0
האדי,0
אלרזמה,0
ואסעה,0
תחתאלו,0
פי,0
אמרהא,0
כיף,0
תראה,0
וסער,0
אלחדיד,0
ה'כ',1
פאן,0
כאן,0
ענדכום,0
שי,0
אן,0
צאלח,0
(שוליים,0
ימניים),0
תשתרי,0
/,0
מנה,0
ותכתב,0
/,0
לי,0
אן,0
כאן,0
תכתאר,0
/,0
ננפץ,0
לכן,0
דננ',0
או,0
/,0
לא,0
וקד,0
בלגני,0
/,0
אן,0
מולאי,0
אלקאצ'י,0
/,0
אלציראפי,0
יביע,0
/,0
אן,0
וקע,0
שי,0
אן,0
/,0
נשתרי,0
אנא,0
/,0
נשתריה,0
באלדננ',0
/,0
ולא,0
תקטע,0
עני,0
/,0
כתבת,0
לאני,0
/,0
משגול,0
אלקלב,0
/,0
ואלסלם,0
עליך,0
שוליים,1
עליונים,1
ותקרא,0
/,0
עלא,0
/,0
מולאי,0
/,0
אלשיך,0
/,0
אבי,0
/,0
סעיד,0
/,0
אלסלאם,0
/,0
וסידי,0
/,0
אבי,0
/,0
יחיה,0
/,0
וסידי,0
/,0
אבי,0
/,0
אברהים,0
/,0
אלי,0
[…],0
/,0
אלסלאם,0
/,0
בגמיע,0
/,0
אצחבנא,0
/,0
אלסלאם,0
"ע""ב",1
וקד,0
אנפצ'ת,0
לסידי,0
אבי,0
יחיה,0
כתאבין,0
מן,0
אלגרב,0
ולך,0
אנת,0
ג',1
כתב,0
ואנא,0
נסים,1
[בן],1
כלפון,1
בן,0
בנאיה,0
נכצך,0
באלסלאם,0
ויאס[…],0
אנת,0
תקרא,0
עלא,0
חגאג,0
אלסלאם,0
ותערפו,0
אן,0
אנפצ'ת,0
לה,0
כתאב,0
מע,0
אלפיג,0
ותערפו,0
אן,0
וצל,0
מרכב,0
צדקה,0
ואלערוס,0
ומא,0
עאקני,0
באלאסכנדריה,1
אלי,0
חתא,0
נקבץ',0
מא,0
פיהום,0
תקול,0
לה,0
יביע,0
אלצאבון,0
אן,0
כאן,0
בדינרין,0
ואלאנטאע,0
אן,0
[כאן],0
נצף,0
דינ',0
אל[…]ירה,0
עליהא,0
לאן,0
מראכב,0
צקליה,0
מא,0
ענדנא,0
מנהא,0
כבר,0
ומא,0
געלני,0
לם,0
אכתב,0
אליה,0
אלי,0
שגל,0
שרי,0
[…],0
אתצל,0
בנא,0
אללה,0
יפרג,0
ותכתץ,0
סידי,0
אבי,0
יצחק,1
אברהם,1
בן,0
אצחק,0
אלסלאם,0
"הפוך,",1
כתובת,1
סידי,0
ומולאי,0
אבו,1
יצחק,1
ברהון,1
בן,1
צאלח,1
נ'ע',1
אלתאהרתי,0
אטאל,0
אללה,0
בקאה,0
ואדאם,0
סלאמתה,0
ונעמתה,0
מן,0
מרדוך,1
בן,1
מוסי,1
נ'ע',1
