word,is_he
פאמא,0
אלד'י,0
פי,0
ד'אתה,0
פכמ[א],0
נקול,0
אן,0
אלארץ',0
לא,0
מת'ל,0
<להא>,0
פי,0
אלארבע,0
טבאיע,0
[פא]נה,0
ליס,0
במוגודהֿ,0
ארץ',0
אכ'רי,0
וכמא,0
נקול,0
אן,0
אלשמ[ס],0
לא,0
מת'ל,0
להא,0
פי,0
אלכואכב,0
לאנה,0
ליס,0
במוגודהֿ,0
פי,0
אלכואכב,0
שמס,0
אכ'רי.,0
ואמא,0
אלד'י,0
פי,0
פעלה,0
פכמא,0
נקול,0
אנה,0
ליס,0
פי,0
אלכואכב,0
מן,0
יניר,0
אלעאלם,0
מת'ל,0
אלשמס,0
פהי,0
פי,0
ד'לך,0
ואחד,0
וכמא,0
נקול,0
אנה,0
ליס,0
פי,0
אלטבאיע,0
אלד',0
מן,0
הו,0
אלמרכז,0
אלאוסט,0
כאלנקטהֿ,0
פי,0
וסט,0
אלדאירהֿ,0
ג'יר,0
אלארץ',0
פהי,0
פי,0
ד'לך,0
לא,0
מת'ל,0
להא,0
פאנמא,0
סמינא,0
הד'א,0
ומת'לה,0
ואחדא,0
להד'ה,0
אלעלל,0
אלתי,0
וצפנא.,0
