word,is_he
ואד'א,0
בטלת,0
אלד',0
אוגה,0
אענ[י],0
קול,0
מן,0
יקול,0
אן,0
אלאעראץ',0
לם,0
תזל,0
ולא,0
תזאל,0
באלק[והֿ],0
ומן,0
אלמחאל,0
צירורתהא,0
אלי,0
אלפעל,0
וקול,0
מן,0
יקול,0
אנהא,0
לם,0
תזל,0
באלפעל,0
ולא,0
תזל,0
באלפעל,0
ומחאל,0
אן,0
תכון,0
כאנת,0
באלקוהֿ,0
וקו[ל],0
מן,0
יקול,0
אנהא,0
לם,0
תזל,0
באלפעל,0
והי,0
צאירהֿ,0
בעד,0
אלפעל,0
אלי,0
אלקוהֿ,0
וקול,0
מן,0
יקול,0
אנהא,0
לם,0
תזל,0
באלקוהֿ,0
והי,0
צאירהֿ,0
בעד,0
אלקוהֿ,0
אלי,0
אלפעל,0
פאנמא,0
בקי,0
אלוגה,0
אלה',0
אלד'י,0
לם,0
יבקא,0
פי,0
אלתקסים,0
ג'ירה,0
והו,0
קול,0
מן,0
יקול,0
אן,0
כון,0
אלאעראץ',0
באלקוהֿ,0
מחדת',0
וכד'לך,0
כונהא,0
איצ'א,0
באלפעל,0
מחדת'.,0
