word,is_he
אסם,0
אלואחד,0
ינקסם,0
עלי,0
סתהֿ,0
אוגה,0
אחדהמא,0
ואחד,0
פי,0
אלבסאטהֿ,0
כאלנפס,0
אלבסי[טהֿ],0
אלתי,0
ליסת,0
כאלבדן,0
אלמכ'תלף,0
ואלאכ'ד',0
אלאשכ'אץ,0
ואלב',0
ואחד,0
פי,0
אלתרכיב,0
כאלנפס,0
ואלגסד,0
אלד'ין,0
המא,0
ואחד,0
פי,0
אלתרכיב.,0
ואלג',0
ואחד,0
פי,0
אלגנס,0
כאלאנסאן,0
ואלתור,0
פי,0
אלחיואניהֿ.,0
ואלד',0
ואחד,0
פי,0
אלנוע,0
כסעיד,0
ויזיד,0
פי,0
אלאנסאניהֿ.,0
ואלה',0
ואחד,0
פי,0
אלעדד,0
כסעיד,0
ויזיד,0
פי,0
אלעדד.,0
ואלו',0
פי,0
אנה,0
לא,0
מת'ל,0
לה,0
כמא,0
נקול,0
פלאן,0
ואחד,0
<ולא>,0
ת'אני,0
פי,0
עלמה,0
אלד'י,0
אנמא,0
נעני,0
בה,0
אנה,0
לא,0
מת'ל,0
לה,0
פי,0
עלמה.,0
ונחן,0
אלאן,0
חד'רא,0
אן,0
נוצ'ח,0
עלי,0
אי,0
הד'ה,0
אלאוגה,0
קלנא,0
אן,0
אללה,0
ואחד,0
ואן,0
כנא,0
נעלם,0
אן,0
אלמקאיס,0
ען,0
אללה,0
סאקטהֿ,0
לאנה,0
תבארך,0
לא,0
מת'ל,0
לה,0
ולא,0
שבה,0
ולא,0
נט'יר,0
ולא,0
עדיל,0
ולא,0
צ'ד,0
ולא,0
נד,0
ג'יר,0
אנא,0
נחתאג,0
פי,0
מת'ל,0
ד'לך,0
אן,0
נרגע,0
אלי,0
תפסיר,0
הד'ה,0
אלו',0
אוגה,0
עלי,0
מא,0
ינבג'י,0
ויגב,0
ואן,0
טאל,0
אלכלאם,0
פי,0
ד'לך,0
קלילא.,0
