word,is_he
"ע""א",1
על,1
שמך,1
כתאבי,0
אטאל,0
אללה,0
בקא,0
סידי,0
ומולאי,0
אלשיך,0
אלגליל,0
ואדאם,0
חראסתה,0
וחמאיתה,0
ונעמאה,0
וחסן,0
עקבאה,0
ועגל,0
בלקאה,0
מן,0
אלמהדיה,0
אכר,0
אב,0
כתמה,0
אללה,0
עלי,0
מולאי,0
באפצ'ל,0
כאתמה,0
ואלאחואל,0
חסנה,0
מסתקימה,0
וללה,0
אלחמד,0
ולי,0
כל,0
נעמה,0
וקד,0
וצלת,0
כתב,0
מולאי,0
אדאם,0
אללה,0
עזה,0
במא,0
אשגל,0
סרי,0
ואזעגני,0
ואקלקני,0
וטייר,0
אלנום,0
ען,0
עיני,0
ממא,0
דכר,0
מא,0
ערץ',0
לה,0
מן,0
וגע,0
עין,0
אסל,0
אללה,0
(תעאלי,0
אן),0
[…],0
סואה,0
אן,0
ישפיה,0
ויכפיה,0
ויעאפיה,0
ולא,0
יוקפני,0
פיה,0
מכרוהא,0
מא,0
אבקאה,0
ויגעלני,0
מן,0
כל,0
אלאסוי,0
פדאה,0
ישלח,1
דברו,1
וירפאהו,1
ירפאהו,1
רפואה,1
שלימה,1
אמן,1
וכן,1
יהי,1
רצון,1
וקד,0
אנפדת,0
כתאבה,0
אלי,0
חצ'רת,0
[…],0
אור,1
העולם,1
ווצל,0
אלי,0
כתאבה,0
וערפני,0
במא,0
וקע,0
עלי,0
קלבה,0
מן,0
צ'עף,0
אלעין,0
ואשתגל,0
סרה,0
לדלך,0
[…],0
ודעא,0
לה,0
מא,0
אסל,0
אללה,0
יתקבל,0
מנה,0
פיה,0
ולם,0
תטיב,0
נפסי,0
אלא,0
בוצול,0
אצחאבנא,0
וערפוני,0
אנה,0
בנעמה,0
ואן,0
פאקת,0
עינה,0
פחמדת,0
אללה,0
תעאלי,0
ושכרתה,0
עלי,0
מא,0
תפצ'ל,0
מן,0
עאפיתה,0
ומא,0
<תטיב>,0
נפסי,0
באלתחקיק,0
אלי,0
וצול,0
כתאבה,0
אטלעני,0
אללה,0
עלי,0
מא,0
יסר,0
מן,0
נאחיתה,0
אן,0
שא,0
אללה,0
וממא,0
אעלם,0
בה,0
מולאי,0
חרסה,0
אללה,0
אן,0
קד,0
אוקפת,0
אנסן,0
מן,0
קבלי,0
לישתרי,0
אלרקוק,0
[בסוסה]?,0
וידפע,0
ללכאתב,0
גיר,0
אנה,0
ליס,0
תם,0
כאתב,0
סוי,0
ואחד,0
והו,0
יעלם,0
אלאטפאל,0
פאמא,0
יכתב,0
אוקאת,0
פוצל,0
אלי,0
"י""ו",1
כראסה,0
מקאבלה,0
ואלבקיה,0
אוגב,0
תאכירהא,0
אלעארץ',0
אלדי,0
עארץ',0
לרבינו,1
הרב,1
הגדול,1
ודלך,0
אנה,0
אנתהי,0
אלי,0
חדוד,0
אליאס,0
פצ'ג'ו,0
אלנאס,0
ואצ'טרבו,0
לאנה,0
נחמתנו,1
בעניינו,1
ובצלו,1
נחיה,1
בגוים,1
פנט'ר,0
אללה,0
אלינא,0
פיה,0
ולם,0
יפגענא,0
ויעמי,0
עיוננא,0
ובקי,0
מעה,0
בעץ',0
אלצ'עף,0
אלי,0
מדה,0
ופי,0
הדה,0
אליומין,0
וצל,0
כתאבה,0
אלגליל,0
אלי,0
מבשרא,0
בזואל,0
דלך,0
גמלה,0
פחמדנא,0
אללה,0
עלי,0
דלך,0
אלדי,0
נט'ר,0
