word,is_he
ולננצרף,0
אלאן,0
אלי,0
אלת'אני,0
מן,0
קולהם,0
פאן,0
קאלו,0
אן,0
אלת'לת',0
אקאנים,0
ג'יר,0
אלגוהר,0
אלואחד,0
[אלעא]ם,0
להא,0
וד'לך,0
קול,0
אלמלכיהֿ.,0
[יקאל,0
להם,0
חדת'ונא],0
אד',0
כאנ[ת],0
אל[ת'לת'],0
אלאקאנים,0
ג'יר,0
[אלגוהר,0
אלואחד],0
אלעאם,0
להם,0
[פמא],0
הי,0
פי,0
אנפסהא,0
[גואהר,0
אם,0
אער]אץ',0
א[ם,0
לא,0
ג]ואהר,0
ולא,0
[אעראץ',0
אן,0
קאלו],0
גואהר,0
אקרו,0
אן,0
רבה[ם,0
גואהר,0
עלי,0
קדר],0
עדד,0
אלאקאנים.,0
ואן,0
קאלו,0
אעראץ',0
זעמו,0
אן,0
רבהם,0
ערץ',0
והד'ין,0
אלקולין,0
גמיעא,0
כ'לאף,0
קולהם.,0
ואן,0
קאלו,0
ליסת,0
גואהר,0
ולא,0
אעראץ',0
בטל,0
קולהם,0
אנהא,0
גוהר,0
ואחד.,0
וד'לך,0
כ'לאף,0
קולהם,0
אנהא,0
גוהר,0
ואחד.,0
