word,is_he
ודליל,0
אכ'ר,0
עלי,0
אן,0
פאעל,0
אלע[א]לם,0
ואחד.,0
קולנא,0
אן,0
כאן,0
פאעל,0
אלעאלם,0
את'נין,0
פלן,0
[י]כ'לו,0
מן,0
אחד,0
וגהין,0
אמא,0
אן,0
יכון,0
מתעאדין,0
ואמא,0
מצטלחין,0
פאן,0
כאנא,0
מתעאדין,0
פאמא,0
אן,0
יכונא,0
מתסאוין,0
פי,0
אלקוהֿ,0
ואמא,0
אן,0
יכון,0
אחדהמא,0
אקוי,0
מן,0
אלאכ'ר.,0
פאן,0
כאנא,0
מתסאוין,0
פי,0
אלקווהֿ,0
פכל,0
ואחד,0
מנהמא,0
ימנע,0
צאחבה,0
מן,0
אן,0
יפעל,0
ולו,0
כאן,0
אלאמר,0
כד'לך,0
לכאן,0
אלפעל,0
ג'יר,0
מוגוד,0
ואן,0
כאן,0
אחדהמא,0
אקוא,0
מן,0
אלאכ'ר,0
פאחדהמא,0
יתלף,0
אלאכ'ר,0
כמא,0
יתלף,0
אלמא,0
אלנאר,0
ולו,0
כאן,0
ד'לך,0
כד'לך,0
למא,0
וגד,0
אחדהמא.,0
ואן,0
כאנא,0
מצטלחין,0
פלא,0
יכ'לו,0
איצ'א,0
מן,0
אחד,0
וגהין,0
אמא,0
אן,0
יכון,0
כל,0
ואחד,0
מנהם,0
מסאוי,0
לצאחבה,0
פי,0
קותה,0
פיכונא,0
מתעאונין,0
ואלמתעאונין,0
ליס,0
באלאהין.,0
ואמא,0
אן,0
יכון,0
אחדהמא,0
צ'עיף,0
ואלאכ'ר,0
קוי,0
ומן,0
כאן,0
צ'עיף,0
ליס,0
באלה.,0
ואד',0
פסדת,0
הד'ה,0
אלאוגה,0
פקד,0
ת'בת,0
אן,0
פאעל,0
אלעאלם,0
ואחד,0
וליס,0
באת'נין,0
ולא,0
ג',1
בל,0
ואחד,0
לא,0
ג'יר,0
ד'לך.,0
