word,is_he
לאן,0
אחד,0
אמרין,0
קד,0
ת'ב[ת,0
אמא,0
אן,0
תכון,0
אלגואהר,0
ואלאעראץ',0
חדית'ה,0
או],0
אעראץ',0
אלעאלם,0
קדי[מהֿ,0
וגואהרה,0
קדימהֿ.,0
ומחאל,0
אן,0
תכון],0
אלאעראץ',0
כמא,0
קלנא,0
קד[ימהֿ.,0
ואד'א,0
כאן,0
ד'לך,0
כד'לך,0
פאלאמר],0
פי,0
חדות',0
אלגואהר,0
בינא,0
וא[נא,0
תכלמנא,0
פימא],0
נחב,0
אן,0
יקאל,0
פי,0
ד'לך,0
פי,0
כת[אב,0
אכ'ר,0
וצ'ענאה,0
וד'לך],0
פי,0
אלאבואב,0
אלתי,0
חדדנא,0
פי[הא,0
אלערץ',0
והו,0
כתאבנא,0
פי],0
אלאעראץ',0
עלי,0
אלמנטק,0
ג'יר,0
[אנא,0
לם,0
נתרכה,0
עלי,0
חאלה],0
דון,0
אן,0
נאתי,0
מא,0
חצ'רנא,0
בא[יגאז.,0
