word,is_he
"ע""א",1
כתאבי,0
[אלי]ך,0
[יא],0
ואלדי,0
ואעז,0
אלכלק,0
[עלי,0
וענדי],0
אטאל,0
אללה,0
בקאך,0
ואדאם,0
סלאמתך,0
ונעמאך,0
וכבת,0
אעדאך,0
מן,0
אל,0
מסתקר,0
ען,0
סלאמה,0
לא,0
אכלאך,0
אללה,0
מנהא,0
ועאפיה,0
געלהא,0
אללה,0
לך,0
אס,0
[…],0
<ושוקי>,0
אליך,0
שדיד,0
גמע,0
אללה,0
ביננא,0
קבל,0
פראק,0
אלדניא,0
ברחמתה,0
אנה,0
ולי,0
אלאגאבה,0
ברחמתה,0
ואלחמד,0
ללה,0
ואעלמך,0
יא,0
סידי,0
אדאם,0
אללה,0
עזך,0
אן,0
לו,0
הממת,0
אן,0
אצף,0
לך,0
מא,0
ענדנא,0
מן,0
אלוחשה,0
ואלשוק,0
למפארקתך,0
למא,0
וסעה,0
כתאב,0
וטאל,0
בה,0
אלשרח,0
אללה,0
תעאלי,0
יקרב,0
אלאגתמאע,0
עלי,0
אסר,0
אלאחואל,0
ואפצ'ל,0
אלאמאל,0
ברחמתה,0
וגודה,0
ולו,0
עלמנא,0
אן,0
ילחקנא,0
בעץ',0
מא,0
ענדנא,0
מן,0
אלשוק,0
ואלוחשה,0
לך,0
למא,0
כלינאך,0
תכרג,0
אסל,0
אללה,0
תעאלי,0
אן,0
יגעל,0
אלעאקבה,0
לכיר,0
וסלאמה,0
ואן,0
יורינא,0
וגהך,0
פי,0
כ'יר,0
ועאפיה,0
קריב,0
אמן,1
אלדי,0
תחב,0
עלמה,0
אן,0
מן,0
[…]<יום>,0
אן,0
אקלעת,0
מן,0
אסכנדריה,0
ואלי,0
יומנא,0
הדא,0
מא,0
קראנא,0
לך,0
כתאב,0
ולא,0
סמענא,0
לך,0
כבר,0
וקד,0
שגל,0
דלך,0
ק[לב]נא,0
שגל,0
עט'ים,0
אללה,0
תעאלי,0
יגעלך,0
פי,0
חיז,0
אלסלאמה,0
ואעלמך,0
אן,0
אכתי,0
אלתרפה,0
לחקהא,0
וגע,0
עט'ים,0
אול,0
מרחשון,1
ואקאמת,0
בה,0
שהרין,0
ולחקהא,0
פי,0
אכר,0
אלוגע,0
דבילה,0
עלי,0
ראס,0
פואדהא,0
ומא,0
בקינא,0
במצר,0
[…],0
חתי,0
רכבנאה,0
להא,0
ומא,0
בקינא,0
דוא,0
ולא,0
שראב,0
(חת),0
חתי,0
אסקינאה,0
להא,0
ולחקהא,0
בעד,0
הדא,0
ג'שו,0
עט'ים,0
פסאלנאהא,0
ענד,0
אלאיאס,0
מנהא,0
וקלנא,0
להא,0
איש,0
תרידי,0
איש,0
תשתהי,0
פקאלת,0
והי,0
תבכי,0
ואללה,0
מא,0
פי,0
קלבי,0
שהוה,0
ולא,0
חסרה,0
אל[א],0
שוליים,1
כץ,0
נפסך,0
אעזהא,0
אללה,0
באפצל,0
אלסלאם,0
וגמיע,0
אלאהל,0
יכצוך,0
באלסלאם,0
ואללה,0
מא,0
דרית,0
[…],0
/,0
פלא,0
תעיבה,0
ואקרא,0
עלי,0
בן,0
עמי,0
א[לסלאם],0
"ע""ב",1
לסידי,0
וואלדי,0
אבי,0
אסחק,0
אברהים,0
ביר',0
מן,0
ולדה,0
שמואל,1
בן,0
אברהים,0
וקי,0
פיה,0
שבאט,0
גמיע,0
אלאסוא,0
אטאל,0
אללה,0
בקאה,0
ואדאם,0
סלאמתה,0
סקליה,0
אן,0
שא,0
אללה,0
עז,0
וגל,0
ונעמאתה,0
<באלג>,0
אלאמאנה,0
תרבח,0
אלסלאמה,0
ישע,1
יופע,1
כתובת,1
"נ""נ",1
