word,is_he
לא,0
יכ'לו,0
אחדאת',0
אלעאלם,0
מן,0
אחד,0
וגהין,0
אמא,0
אן,0
יכון,0
חדת',0
לא,0
מן,0
שי,0
אחדת',0
מנה,0
וד'לך,0
אלחק.,0
לאן,0
אללה,0
אחדת'ה,0
לא,0
מן,0
שי.,0
ואמא,0
אן,0
יכון,0
חדת',0
מן,0
שי,0
אחדת',0
מנה,0
וד'לך,0
עלי,0
ד',1
צ'רוב.,0
אמא,0
אן,0
יכון,0
אחדת',0
גואהרה,0
ואעראצ'ה,0
מן,0
גוהר,0
לם,0
יזל,0
וד'לך,0
באטל.,0
ואמא,0
אן,0
יכון,0
אחדת',0
גואהרה,0
ואעראצ'ה,0
מן,0
ערץ',0
לם,0
יזל,0
וד'לך,0
באטל.,0
ואמא,0
אן,0
יכון,0
חדית',0
גואהרה,0
מן,0
ערץ',0
לם,0
יזל,0
ואעראצ'ה,0
מן,0
גוהר,0
לם,0
יזל,0
וד'לך,0
באטל.,0
ואמא,0
אן,0
יכון,0
חדית',0
גואהרה,0
מן,0
גוהר,0
לם,0
יזל,0
ואעראצ'ה,0
מן,0
ערץ',0
לם,0
יזל,0
וד'לך,0
באטל.,0
ונחן,0
נבתדי,0
מן,0
האהנא,0
באיצ'אח,0
מא,0
אבטלנא,0
ונחקק,0
מא,0
חקקנא,0
ואלמעין,0
ואלמפהם,0
[א]ללה.,0
