word,is_he
ולעלנא,0
אן,0
נכון,0
פי,0
ד'לך,0
אנמא,0
נבאשר,0
מן,0
נבג'צ'ה,0
פנט'הר,0
לה,0
מוודהֿ,0
פאנה,0
קד,0
קיל,0
אן,0
אלמחבוב,0
לא,0
יגוז,0
אן,0
יט'הר,0
לה,0
אלבג'צ'הֿ,0
ואלמבג'וץ',0
קד,0
יגוז,0
אן,0
יט'הרה,0
אלמוודהֿ,0
מבאשרהֿ,0
ואלנאס,0
כלהם,0
עלי,0
מא,0
קלנא,0
מן,0
הד'א,0
מטבועין,0
לא,0
יכ'תלפון,0
פיה,0
ואן,0
כאנו,0
קד,0
אכ'תלפו,0
פי,0
ג'ירה,0
פאנה,0
ליס,0
עלי,0
מן,0
שתמנא,0
ומדחנא,0
בחאל,0
ענדנא,0
ופי,0
קלובנא,0
עליה,0
ואחד,0
ולא,0
מן,0
והב,0
לנא,0
ומן,0
סרק,0
לנא,0
עלי,0
ואחד,0
פאן,0
כאנת,0
אלקלוב,0
ואלנפוס,0
קד,0
תתג'יר,0
[בא]למחבהֿ,0
ואלמבג'צ'הֿ,0
ענד,0
מת'ל,0
אלאפעאל,0
ונסמי,0
מא,0
כאן,0
מן,0
ד'לך,0
מחבובא,0
חסנא,0
וגמילא,0
וכ'ירא,0
ונסמי,0
מא,0
כאן,0
מ[ן],0
ד'לך,0
מבג'וצ'א,0
קביחא,0
וסמגא,0
ושרא,0
ו[נח]ן,0
אלד'י,0
נערף,0
ד'לך,0
ונחס,0
בה,0
בלא,0
שך,0
אנה,0
אן,0
קאל,0
קאיל,0
אן,0
אפעאלנא,0
כלהא,0
לא,0
כ'יר,0
ולא,0
שר,0
קד,0
אכ'טא,0
וכאבר,0
עקלה,0
ונפסה,0
ותכלם,0
במא,0
וגד,0
מן,0
נפסה,0
וטבעה,0
וקלבה,0
כ'לאפה.,0
