word,is_he
פאן,0
זעם,0
אנהא,0
לם,0
תזל,0
פי,0
אלקוהֿ,0
פאד'א,0
צארת,0
אלי,0
אלפעל,0
כאנת,0
באקיהֿ,0
פי,0
באלקוהֿ,0
איצ'א,0
לזמה,0
מא,0
נחן,0
ואצפין,0
ילזמה,0
אן,0
תכון,0
בבקאיהא,0
פי,0
אלקוהֿ,0
מע,0
מא,0
קד,0
צארת,0
אלי,0
אלפעל,0
אן,0
יכון,0
קד,0
אגתמע,0
כונהא,0
באלקווהֿ,0
ואלפעל,0
מעא,0
והד'א,0
מן,0
אלקול,0
מחאל,0
ולו,0
גאז,0
הד'א,0
פי,0
מא,0
יסתאנף,0
אעני,0
אן,0
תכון,0
קד,0
צארת,0
באלפעל,0
והי,0
עלי,0
חאלהא,0
באלקווהֿ,0
[אן],0
יכון,0
פי,0
מא,0
מצ'א,0
לם,0
תזל,0
פי,0
אלקווהֿ,0
ואלפעל,0
מעא,0
והד'[א,0
ממתנ]ע,0
מן,0
אלקול,0
ומא,0
לם,0
יקול,0
בה,0
אחד,0
קט,0
פי,0
מא,0
סמע[נא,0
ועלמנ]א,0
ושאהדנא.,0
