word,is_he
"ע""א",1
[סידי,0
ומולאי,0
אטאל,0
אללה,0
בקאך],0
ואדאם,0
סלאמת,0
ונעמאך,0
ומן,0
חסן,0
אל,0
תופיק,0
לא,0
אכלאך,0
ת[קד]מת,0
כתבי,0
אל[י]ך,0
ארגו,0
וצולהא,0
ואל,0
גואב,0
מנו,0
באלקרב,0
וכתאבי,0
הדא,0
אליך,0
יום,1
אל,0
ד',1
"לי""ג",1
כלון,0
מן,0
אלול,1
ען,0
חאל,0
סלאמה,0
ונעמה,0
נסלה,0
אלמזיד,0
מן,0
פצלה,0
אעלמך,0
יא,0
מולאי,0
אן,0
קד,0
וצל,0
אלי,0
פי,0
הדה,0
אלאיאם,0
קבל,0
הדא,0
אל,0
כתאב,0
ביום,0
מרכב,0
מולאי,0
אלאמיר,0
חיצן,0
אלדולה,0
אלדי,0
כאנו,0
פיה,0
[…],0
נני,0
וצל,0
לך,0
פיה,0
בעץ,0
צרר,0
וכתאב,0
מן,0
סידי,0
אבו,0
אלפצ'ל,0
ברוך,1
[יק]בץ,0
אלגמיע,0
סידי,0
אבו,0
יצחק,1
אברהם,1
ן',1
פראח,1
מא,0
וצלת,0
לך,0
כתב,0
צחבה,0
סידי,0
אבו,1
יצחק,1
ברהון,1
בן,1
מוסי,1
תאהרתי,0
מן,0
אל,0
מהדיה,0
פי,0
מרכב,0
בן,0
אלשריאני,0
יקבצהא,0
איצא,0
סידי,0
אבו,1
יצחק,1
אברהם,1
ן',1
פראח,1
ארגו,0
וצול,0
אלגמיע,0
אליך,0
וקד,0
דכרו,0
אן,0
תרכו,0
באל,0
מהדיה,0
מרכבין,0
עלי,0
אל,0
וצול,0
תם,0
איצ'א,0
מן,0
ספקאץ,0
ג',1
מראכב,0
מנהא,0
מרכב,0
אבן,0
אל,0
עואד,0
אקלע,0
וקד,0
דכרו,0
אן,0
דכל,0
סקליה,0
ארגו,0
וצולה,0
סאלם,0
אל,0
גמיע,0
קבל,0
אקלאענא,0
וק[ד],0
עולת,0
עלי,0
אל,0
סיר,0
עלי,0
כל,0
חאל,0
ונחן,0
יאסרין,0
נלחק,0
אלמראכב,0
ארגו,0
מן,0
אללה,0
חסן,0
אל,0
תופיק,0
לנא,0
וכל,1
ישראל,1
וכתבך,0
מני,0
באל,0
קרב,0
בחאלך,0
וסלאמתך,0
וגמיע,0
חואיגך,0
[…],0
פיהא,0
סארך,0
וצחבת,0
כתאבי,0
הדא,0
יא,0
מולאי,0
כתאב,0
לסידי,0
אבו,0
עלי,0
חסון,1
בן,1
יחיי,1
נחב,0
תקצי,0
חאגתו,0
פי,0
תוגיהה,0
(שוליים,1
שמאליים),1
לאל,0
קדס,0
מסרעא,0
/,0
אללה,0
אללה,0
תם,0
אללה,0
/,0
אללה,0
לא,0
לאן,0
לה,0
פיה,0
/,0
חאגה,0
אכידה,0
/,0
לא,0
תגפל,0
ענה,0
/,0
אללה,0
תם,0
אללה,0
לא,0
/,0
[תגפל,0
ענה],0
/,0
וקד,0
אנפדת,0
כתאב,0
/,0
וצל,0
אליך,0
מן,0
/,0
אל,0
גרב,0
(מן),0
(שוליים,1
עליונים),1
נחב,0
יצל,0
אלי,0
/,0
כתאב,0
בסער,0
/,0
אל,0
זית,0
במצר,0
/,0
ואל,0
דרה',0
כיף,0
/,0
תסוא,0
ואל,0
כתאן,0
/,0
ותמן,0
אלאסקאט,0
/,0
ואלדהב,0
ושלום,1
/,0
ומולאי,0
אלרב,0
אלגליל,0
/,0
אלסלאם,0
וסאדאתי,0
/,0
אצהארך,0
אל,0
סלאם,0
"(ע""ב,",1
כתובת),1
לסידי,0
ומולאי,0
אבי,0
יחיי,1
נהראי,1
בר,1
נסים,1
אטאל,0
אללה,0
בקאך,0
ואדאם,0
לאמתך,0
ונעמתך,0
מן,0
שאכר,0
תפצל[ה],0
שלמה,1
בר,1
משה,1
בר,1
יצחק,1
[ס]פאקצי,0
