word,is_he
ת'ם,0
יסאלון,0
פיקאל,0
להם,0
אד'א,0
גאז,0
ענדכם,0
אן,0
יפעל,0
אללה,0
פעל,0
לו,0
פעלנאה,0
נחן,0
כאן,0
מנא,0
גור,0
פאד'א,0
פעלה,0
הו,0
כאן,0
מנה,0
עדל,0
לם,0
לא,0
אגזתם,0
אן,0
נקול,0
נחן,0
קול,0
ונכ'בר,0
כ'בר,0
פיכון,0
מנא,0
כד'ב,0
ויכ'בר,0
הו,0
בכ'בר,0
מת'לה,0
יכון,0
קד,0
צדק.,0
פאן,0
קאלו,0
מת'לו,0
ד'לך,0
במת'ל,0
מא,0
ד'א,0
קלנא,0
מת'ל,0
אן,0
יקול,0
אלקאיל,0
מנא,0
חתמא,0
וגזמא,0
אן,0
בלד,0
כד'י,0
וכד'י,0
ינכ'סף,0
ג'דא,0
ובלד,0
כד'י,0
וכד'י,0
יפתחהא,0
אלעדו,0
ג'דא,0
ולא,0
יכון,0
ד'לך,0
מנה,0
עלי,0
מערפהֿ,0
ולא,0
יקין,0
ולא,0
שבההֿ,0
ולא,0
יכון,0
ג'דא,0
[כמא,0
קאל],0
אצלא,0
אליס,0
ד'לך,0
כד'ב,0
<ואן,0
קאלו>,0
בל,0
הד'א,0
כד'ב,0
ק[ל]נא,0
פתגיזון,0
אלאן,0
אן,0
יכון,0
אללה,0
אד',0
קד,0
אכ'בר,0
א[לנאס],0
אן,0
אלקיאמהֿ,0
תכון,0
ואן,0
אלעקאב,0
ואלת'ואב,0
סיכון,0
ולא,0
יכון,0
שי,0
מן,0
ד'לך,0
ויכון,0
ד'לך,0
צדק.,0
פאן,0
קאלו,0
מעאד',0
אללה,0
אן,0
נקול,0
ד'לך,0
בל,0
<נקול>,0
עלי,0
מא,0
אכ'בר,0
אללה,0
אנה,0
כאין,0
לולא,0
ד'לך,0
לכאן,0
כ'ברה,0
כד'בא,0
קלנא,0
להם,0
פאד',0
כאן,0
ד'לך,0
ענדכם,0
פי,0
אלכ'ברין,0
סוא,0
מנא,0
ומנה,0
תבארך,0
פלם,0
לא,0
כאן,0
ד'לך,0
<ענדכם,0
פי>,0
אלעבדין,0
ואלפאעלין,0
סוא,0
מנא,0
ומנה,0
נעני,0
אנה,0
אד'א,0
<אמר>,0
עבד,0
בטאעהֿ,0
וחאל,0
בינה,0
ובינהא,0
ת'[ם],0
עאקבה,0
פקד,0
ט'למה,0
כמא,0
אנא,0
לו,0
פעלנא,0
<ד'לך>.,0
בבעץ',0
עבידנא,0
לכנא,0
להם,0
ט'אלמין.,0
פאן,0
קאלו,0
נסמי,0
ד'לך,0
מנא,0
ט'למא,0
ונסמיה,0
מנה,0
עדלא,0
קלנא,0
וסמו,0
ד'לך,0
מנא,0
כד'בא,0
וסמוה,0
מנה,0
צדקא,0
אעני,0
פי,0
אלכ'ברין,0
ולא,0
פרק,0
להם,0
פי,0
ד'לך.,0
