word,is_he
וקד,0
זעם,0
בעץ',0
אלעלמא,0
אן,0
כל,0
חרכהֿ,0
ללאנסאן,0
פהי,0
אמא,0
קצד,0
ואמא,0
ג'יר,0
קצד,0
וזעם,0
אן,0
כל,0
מא,0
כאן,0
ען,0
קצד,0
פהו,0
א[מא],0
טאעהֿ,0
ואמא,0
מעציהֿ,0
פקט,0
ולא,0
ואסטהֿ,0
בין,0
ד'לך,0
וכל,0
מא,0
כאן,0
ען,0
ג'יר,0
קצד,0
פה[ו,0
אמ]א,0
בס[ה]ו,0
ען,0
אלטאעהֿ,0
ואמא,0
בסהו,0
ען,0
אלמעציהֿ,0
ומא,0
כאן,0
סהו,0
ען,0
אלטאעהֿ,0
פהו,0
לואחק,0
אלמעציהֿ,0
וכד'לך,0
אלסהו,0
ען,0
אלמעציהֿ,0
מן,0
לואח[ק],0
אלטאעהֿ,0
ולם,0
יגמע,0
עלי,0
הד'א,0
גמיע,0
אלעלמא,0
ואוצ'ח,0
הד'א,0
באן,0
אלסה[ו],0
קד,0
אמר,0
אללה,0
פיה,0
באלקרבן,0
אד'א,0
כאן,0
סהו,0
ען,0
[א]לטאעהֿ,0
[ו]בכ'אצהֿ,0
ען,0
שי,0
סמאה,0
[.,0
.,0
.],0
