word,is_he
פאן,0
ק[א]לו,0
הי,0
הו,0
ולא,0
שי,0
אכ'ר,0
ג'ירה,0
קיל,0
להם,0
פאד'א,0
[כא]נת,0
הי,0
הו,0
ולא,0
שי,0
אכ'ר,0
ג'ירה,0
והו,0
ואחד,0
פקד,0
בטל,0
אן,0
תכון,0
ג',1
ות'ב[ת],0
אנהא,0
קנומא,0
ואחדא,0
לאנהא,0
גוהרא,0
ואחדא,0
<או,0
יכון,0
ליס,0
גוהר,0
ואחד>,0
אד',0
כא[נת],0
ג',1
אקאנים.,0
פאן,0
קאלו,0
ליס,0
מא,0
ד'כרתם,0
בלאזם,0
לנא,0
קי[ל],0
להם,0
לם,0
לא,0
ילזמכם,0
ד'לך,0
פאן,0
קאלו,0
מן,0
קבל,0
אנא,0
קד,0
נג[ד],0
ת'לאת'הֿ,0
אלדנאניר,0
ד'הב,0
ואחד,0
לא,0
שי,0
ג'ירה,0
נעני,0
אנהא,0
ליסת,0
פצ'הֿ,0
ולא,0
ד'הב,0
ולא,0
נחאס,0
ג'יר,0
אלד'הב,0
והי,0
ג',1
אלדנאניר,0
והו,0
ואחד,0
ותלך,0
אלג',0
הו,0
ד'לך,0
אלואחד,0
וכד'לך,0
נקול,0
ג',1
אלדנאניר,0
הי,0
אוסיהֿ,0
ואחדהֿ,0
לא,0
ג'ירהא,0
נעני,0
אנהם,0
לא,0
גמאדיהֿ,0
ולא,0
פרדיהֿ,0
ולא,0
ג'יר,0
ד'לך,0
סוא,0
אלאוסיהֿ.,0
וכד'לך,0
איצ'א,0
נקול,0
ביאץ',0
וסואד,0
וכ'צ'רהֿ,0
ונקול,0
אן,0
ת'לאת'הא,0
לון,0
פקט,0
לא,0
ג'יר,0
ד'לך,0
נעני,0
אנהא,0
ליס,0
מראקיהֿ,0
ולא,0
רא[.,0
.,0
.],0
בל,0
לון,0
לאן,0
אללון,0
יעמהא,0
פאד',0
כאן,0
ד'לך,0
כד'לך,0
פליס,0
ילזמנא,0
מא,0
אלתזמתמונא,0
מן,0
אלג',0
אקאנים,0
אן,0
כאנת,0
גוהרא,0
ואחדא,0
לא,0
ג'ירה,0
פאחד,0
אמרין,0
אמא,0
אן,0
יכון,0
קנומא,0
ואחד,0
אד',0
הי,0
גוהרא,0
ואחדא,0
ובטל,0
אן,0
תכון,0
ג',1
אקאנים,0
ואמא,0
אן,0
יכון,0
ליס,0
גוהר,0
ואחד,0
אד',0
כאנת,0
ג',1
אקאנים.,0
