word,is_he
פכאן,0
ממא,0
אחתגת,0
עליה,0
בדמשק,1
פקלת,0
לה,0
מא,0
אלפרק,0
בינך,0
ובין,0
מן,0
קאל,0
ליס,0
פי,0
פעלנא,0
שי,0
מן,0
אלכ'יר,0
בל,0
כל,0
אפעאלנא,0
שר,0
פקאל,0
לי,0
ארי,0
תקול,0
מן,0
ד'לך,0
מא,0
לא,0
תערף,0
<בל,0
מא,0
תערף>,0
אלעקול,0
כ'לאפה,0
פקלת,0
לה,0
כיף,0
ד'לך,0
פקאל,0
לי,0
לאן,0
אלעקול,0
תעלם,0
אן,0
מן,0
והב,0
פאג'נאך,0
בעד,0
פקרך,0
וכסאך,0
בעד,0
עריך,0
ואטעמך,0
בעד,0
גועך,0
ואעזך,0
בעד,0
ד'לך,0
אנה,0
אליך,0
מחסן,0
לם,0
יפעל,0
בך,0
שר,0
פ[קל]ת,0
לה,0
וכד'לך,0
אלעקול,0
תעלם,0
אן,0
מן,0
[סרק],0
מנך,0
פאפקרך,0
בעד,0
ג'נאך,0
ואעראך,0
בעד,0
אכתסאך,0
ואגאעך,0
בעד,0
שבעך,0
ואד'לך,0
בעד,0
עזך,0
אנה,0
קד,0
אסא,0
אליך,0
פאן,0
סמית,0
אנת,0
ד'לך,0
חסנא,0
וגמילא,0
וכ'ירא,0
סמית,0
הד'א,0
קביחא,0
וסמגא,0
ושרא.,0
