word,is_he
אן,0
כאן,0
את'נין,0
פהו,0
אחד,0
וגהין,0
אמא,0
אן,0
יכון,0
אחדהמא,0
פעל,0
בעצ'ה,0
ואלאכ'ר,0
כ'לק,0
בעצ'ה,0
ואמא,0
אן,0
יכון,0
אחדהמא,0
כ'לק,0
כלה,0
פאן,0
כאן,0
כל,0
ואחד,0
מנהמא,0
כ'לק,0
בעץ',0
פקד,0
תעאונא,0
לאקאמהֿ,0
עאלם,0
ואחד,0
ובני,0
ואחד,0
ואלמתעאונין,0
צ'עיפין.,0
ואן,0
כאן,0
אלד'י,0
כ'לקה,0
ואחד,0
מנהמא,0
פאחד,0
וגהין,0
חיניד',0
אמא,0
אן,0
יכון,0
כ'אלקה,0
אלד'י,0
הו,0
אחדהמא,0
געל,0
אלדליל,0
פיה,0
<עלי,0
אנה,0
וחדה,0
כ'אלקה.,0
ואמא,0
אן,0
יכון,0
כ'אלקה,0
אלד'י,0
הו,0
אחדהמא,0
געל,0
אלדליל,0
פיה>,0
עלי,0
אנה,0
ואלאכ'ר,0
כ'לקאה.,0
פאן,0
כאן,0
געל,0
אלדליל,0
פיה,0
עלי,0
אנה,0
וחדה,0
כ'אלקה,0
פקד,0
בטל,0
אדעא,0
אלאכ'ר,0
ות'בת,0
אלואחד,0
בדלילה,0
ואן,0
געל,0
אלדליל,0
פיה,0
עלי,0
אן,0
אלאכ'ר,0
כ'אלקה,0
פד'לך,0
דליל,0
כאד'ב,0
ואלחכים,0
לא,0
יכד'ב,0
ולא,0
ינצב,0
דליל,0
נפסה,0
לג'ירה,0
פאד',0
פסד,0
האד'ין,0
אלוגהין,0
פקד,0
בטל,0
אן,0
יכון,0
כ'אלק,0
אלעאלם,0
ופאעלה,0
את'נין,0
ות'בת,0
אן,0
כ'אלקה,0
ופאעלה,0
ואחד.,0
