word,is_he
יקאל,0
להם,0
מא,0
תקולון,0
פי,0
מן,0
שד,0
עבדה,0
ות'אקא,0
ואת'קלה,0
חדידא,0
ואסתודעה,0
וא[ג']לק,0
עליה,0
באבא,0
ת'ם,0
קאל,0
לה,0
אלחקני,0
אלי,0
מוצ'ע,0
כד'י,0
ואלא,0
ע[א]קבתך,0
ואן,0
אנת,0
לחקתני,0
ופעלת,0
מא,0
אמרתך,0
אחסנת,0
אליך,0
ואת'בתך,0
פאן,0
קאלו,0
הד'א,0
מולי,0
ספיה,0
קלנא,0
תעאלי,0
אללה,0
ען,0
אלספה,0
פאד'א,0
כאן,0
אללה,0
ענדכם,0
קד,0
כ'לק,0
כ'לקא,0
ללנאר,0
ואמרהם,0
אן,0
יכונון,0
מן,0
אהל,0
[אל]גנהֿ,0
וחאל,0
בינהם,0
ובין,0
ד'לך,0
באלגבר,0
להם,0
ואלצ'ר,0
להם,0
ואלמנע,0
להם,0
חתי,0
לא,0
יקדרון,0
כקולכם,0
אן,0
יפעלו,0
טאעהֿ,0
ולא,0
יאתו,0
בחקה,0
ת'ם,0
אנה,0
אדכ'להם,0
אלנאר,0
<א>פליס,0
קד,0
לזמה,0
תעאלי,0
אלגור,0
ואלענת,0
ואלעבת',0
ואלט'לם,0
ולא,0
פרק,0
להם,0
פי,0
ד'לך.,0
