word,is_he
"ע""א",1
כתאבי,0
אטאל,0
אללה,0
בקא,0
מולאי,0
אלשיך,0
ואדאם,0
עזה,0
ותאידה,0
ונעמתה,0
מן,0
אסכנדריה,0
לד',1
כלון,0
מן,0
אלול,1
ערפה,0
אללה,0
ברכתה,0
וסעאדה,0
מא,0
יליה,0
ברחמתה,0
ואלחאל,0
סלאמה,0
פי,0
אלגסם,0
ומג'מה,0
פי,0
אלנפס,0
ואללה,0
אלמשכור,0
עלי,0
כל,0
אלאחואל,0
כי,1
הוא,1
אמר,1
ויהי,1
ודלך,0
בעד,0
וצול,0
כתאבה,0
אעזה,0
אללה,0
וכאן,0
לי,0
מדה,0
טוילה,0
לם,0
נרא,0
מנה,0
כתאב,0
ולא,0
כבר,0
פאשג'ל,0
דלך,0
קלבי,0
אלי,0
אן,0
וצל,0
כתאבה,0
ביד,0
סרור,0
אלפיג,0
ועלמת,0
סלאמתה,0
אדאמהא,0
אללה,0
ושכרתה,0
תעאלי,0
עלי,0
אפצ'אלה,0
ומא,0
ד'כרה,0
מן,0
מג'מה,0
אל[קלב],0
וענדנא,0
מתלהא,0
אללה,0
תעאלי,0
יסתירנו,1
האלהים,1
בסתר,1
כנפיו,1
ואל,1
ישב,1
עמנו,1
בדין,1
בהדה,0
צרות,1
רבות,1
ואעט'ם,0
מא,0
וצל,0
אלי,0
קלבי,0
מא,0
אעלמה,0
בה,0
והו,0
וצול,0
מרכב,0
בן,0
מג'אהד,0
מן,0
מאזר,0
בעהד,0
"י""ז",1
יום,0
ופיה,0
גמאעה,0
מן,0
אצחאבנא,0
אנדלסין,0
מנהם,0
אבו,0
יעקב,1
יוסף,1
אלדי,0
צהרה,0
חסאן,0
במצר,0
וכאן,0
וצולה,0
יום,0
אלגמעה,0
ראש,1
חד',1
פלם,0
יתפק,0
להם,0
אלנזול,0
אלא,0
אמס,0
יום,0
אלאחד,0
פמצ'ית,0
אליהם,0
וסאלתהם,0
ען,0
אכבאר,0
צקליה,0
פדכרו,0
אכבאר,0
צאלחה,0
ואמור,0
מסתויה,0
ו[אן],0
בן,0
אלת'מנה,0
קתל,0
ואסתוא,0
אלבלד,0
פלמא,0
כאן,0
פי,0
יומי,0
הדא,0
גאני,0
ר',1
יצחק,1
בר',1
עאבד,0
דכר,0
לי,0
ענהם,0
אמר,0
מישום,0
פאנסאני,0
[אשר,1
כל,1
שומעיה,1
תצילנה,1
אוזניו]?,1
מא,0
כנת,0
עליה,0
מן,0
שגל,0
אלסר,0
פקלת,0
לעל,0
הצרות,1
משכחות,1
זו,1
את,1
זו,1
והו,0
ופאת,0
רבנא,1
נסים,1
"ז""ל",1
פמצ'ית,0
אליהים,0
פאכברוני,0
אנהם,0
במאזר,0
אלא,0
אן,0
וצלו,0
קום,0
מן,0
אלמהדיה,0
מן,0
אצחאבנא,0
ודכרו,0
אנה,0
דפ[ן],0
פיאל,0
מהדיה,0
פענד,0
דלך,0
שקקת,0
תואבי,0
ו[…],0
ראסי,0
וצרחתי,1
במר,1
רוחי,1
וישבתי,1
משומם,1
[ודומה,1
למי,1
שמתו,1
מוטל,1
לפניו]?,1
ודמוע,1
תדמע,1
ותרד,1
עיני,1
דמעה,1
על,1
נר,1
ישר',1
כבה,1
עונינו,1
כי,1
נדכה,1
אפס,1
חסיד,1
[מן,1
הארץ,1
וישר],1
באדם,1
[אין],1
על,1
זאת,1
[אספידה],1
ואילילה,1
ואקונן,1
ביום,1
ובלילה,1
כי,1
אין,1
לנו,1
תעלה,1
ואין,1
מי,1
יחוס,1
לחומלה,1
עד,1
שישקיף,1
משם,1
[רב],1
עלילה,1
ויחון,1
וירחימה,1
על,1
שארית,1
יונה,1
תמה,1
ואקול,0
קבלהא,0
ברוך,1
דיין,1
אמת,1
כי,1
כל,1
משפטיו,1
צדק,1
ואמת,1
אין,1
להרהר,1
אחרי,1
מדותיו,1
ברוך,1
שאין,1
לפניו,1
עולה,1
פמא,0
אמרה,0
מן,0
כאס,0
ומא,0
אשדהא,0
מן,0
מג'מה,0
מי,1
יתן,1
מותי,1
תחתיו,1
אכן,1
[אח,1
לא],1
פדה,1
יפדה,1
אח,1
וגו',1
צדיק,1
יי,1
בכל,1
דרכיו,1
וחסיד,1
בכל,1
מעשיו,1
אסאלה,0
תעאלי,0
יראה,1
בעניינו,1
ואל,1
[יראה],1
בעוננו,1
ויחון,1
וירחם,1
על,1
שארית,1
עמו,1
אמן,1
ומא,0
דכרה,0
מן,0
אמר,0
ברהון,0
פקד,0
אוקפתה,0
עלי,0
כתאבה,0
וטלבת,0
מנה,0
אלחסאב,0
פקאל,0
נעם,0
נדפעה,0
לך,0
ואנא,0
אלאזמה,0
פי,0
דלך,0
ואן,0
כאן,0
כמא,0
כפי,0
ענה,0
מעאמלתה,0
כיף,0
הי,0
ואנה,0
טויל,0
אלרוח,0
כתיר,0
וקד,0
כנת,0
דפעת,0
לה,0
אנא,0
קד,0
אסתופיתה,0
מנה,0
ולם,0
יבק,0
לי,0
מנה,0
סוי,0
דרהמין,0
וקד,0
ג'מני,0
אמר,0
אלאנטאע,0
לו,0
כנא,0
בענאהא,0
פי,0
דלך,0
אלוקת,0
כאן,0
כיר,0
מן,0
אבקאהא,0
לכן,0
לא,0
חילה,0
לעל,0
לא,0
יג'פל,0
ען,0
שרף,0
פי,0
אלטלב,0
אן,0
הדאו,0
אלנאס,0
אן,0
שא,0
אללה,0
ונחב,0
יגתמע,0
בטייב,0
ויקבח,0
עליה,0
מא,0
פעל,0
מעי,0
ואני,0
לם,0
נעאמל,0
[…],0
קביח,0
והדה,0
כתב,0
מולאה,0
תצל,0
אלי,0
באלוציה,0
ואן,0
יכון,0
תחת,0
ראי,0
ולא,0
יפארקני,0
אלא,0
אן,0
אכתרת,0
אנא,0
[אנפ]דה,0
לאבוציר,0
או,0
לגירהא,0
וקד,0
קטע,0
בי,0
פי,0
מתל,0
הדא,0
אלוקת,0
ארדתה,0
כאן,0
שוליים,1
ימניים,1
תקר,0
אלנפס,0
/,0
באללה,0
תעאלי,0
ובה,0
/,0
וקד,0
יא,0
מולאי,0
/,0
גאנא,0
הדא,0
אלאמר,0
/,0
והדה,0
אלצרות,0
פי,0
/,0
וקת,0
חאגאתנא,0
/,0
לאן,0
למא,0
תפרגת,0
/,0
מן,0
אלנקץ',0
וארדת,0
/,0
אלכרוג,0
וקע,0
הדא,0
/,0
אלאמר,0
וכל,0
מן,0
/,0
נקול,0
לה,0
ונסאלה,0
/,0
ען,0
דלך,0
יקול,0
אחמד,0
/,0
אללה,0
אלדי,0
לם,0
/,0
ילחקך,0
הדא,0
/,0
ואנת,0
פי,0
אלריף,0
/,0
פמא,0
כאן,0
תכלץ,0
/,0
לאן,0
אלנאס,0
אוכלו,0
/,0
פי,0
כל,0
מוצ'ע,0
/,0
פהדו,0
מא,0
בקלבי,0
/,0
קליל,0
ואן,0
כאן,0
/,0
רזק,0
קד,0
פרג,0
/,0
מנה,0
לכן,0
אל,0
/,0
אנסאן,0
חריץ,0
/,0
ו[א]עטי?,0
אלאגתהאד,0
/,0
פלעל,0
ירגע,0
/,0
וינכסר,0
ואן,0
/,0
קדר,0
ינחדר,0
/,0
אליי,0
אלי,0
פוה,0
או,0
אלי,0
/,0
מליג,0
לעל,0
יסאהל,0
/,0
אללה,0
באלכלאץ,0
פעל,0
/,0
עלי,0
קדר,0
עלי,0
דלך,0
/,0
ומא,0
נחחאג,0
נאכד,0
/,0
עלי,0
מולאי,0
פי,0
שי,0
/,0
הו,0
יעלם,0
מא,0
בקלבי,0
/,0
מן,0
אלאחתראק,0
פי,0
/,0
אלכלאץ,0
אללה,0
תעאלי,0
שוליים,1
עליונים,1
יעין,0
עלי,0
דלך,0
/,0
ויקדם,0
אלכירה,0
/,0
לנא,0
ולה,0
ולכל,1
ישר',1
/,0
ואמא,0
אמר,0
ר',1
/,1
חלפון,1
פקד,0
/,0
כאטבת,0
ר',1
מרדוך,1
/,1
ור',1
ישועה,1
החבר,1
/,0
עלי,0
דלך,0
ונחן,0
/,0
נלטף,0
לעל,0
ירד,0
חקה,0
/,0
אן,0
שא,0
אללה,0
/,0
ומא,0
נתזיד,0
/,0
מן,0
אלאכבאר,0
/,0
וכיר,0
יכון,0
/,0
אן,0
שא,0
אללה,0
/,0
אכתב,0
ואעלמך,0
/,0
בה,0
וקד,0
וצל,0
/,0
קארב,0
מפצ'ל,0
/,0
אלי,0
אלמהדיה,0
/,0
סאלם,0
וגמיע,0
אל,0
/,0
מראכב,0
/,0
וצלת,0
סלמה,0
/,0
בחמד,0
אללה,0
/,0
ושלום,1
"ע""ב",1
יכתץ,0
באתם,0
אלסלאם,0
ור',1
אברהם,1
ר',1
אבו,0
נצר,0
אפצ'ל,0
אלסלאם,0
וסאדאתי,0
אצהארה,0
חרסהם,0
אללה,0
אלסלם,0
ומן,0
תשמלה,0
אלענאיה,0
אלסלם,0
ומן,0
סאל,0
עני,0
[אלסלם],0
ושלום,1
רב,1
יר',1
אבו,0
עלי,0
חסן,0
אלמתטבב,0
אל,0
ברקי,0
צדיקך,0
