word,is_he
ונחן],0
אלאן,0
צאירין,0
אלי,0
מנאט'רהֿ,0
מן,0
יקול,0
אן,0
גו[אהר,0
אל]עאלם,0
קדימהֿ,0
לם,0
תזל,0
ואעראצ'ה,0
חדית'הֿ,0
לם,0
ת[כון,0
ונקו]ל,0
לן,0
יכ'לו,0
אלגוהר,0
אלמחתמל,0
ללאעראץ',0
מן,0
<ו'>,1
אוגה,0
אמא,0
אן,0
יכון,0
לם,0
יזל,0
ולא,0
אעראץ',0
אצלא,0
ת'ם,0
חדת'ת,0
אלאעראץ',0
ואמא,0
אן,0
יכון,0
לם,0
תזל,0
אלאעראץ',0
ולא,0
גוהר,0
אצלא,0
ואמא,0
אן,0
יכון,0
לם,0
יזל,0
אלגוהר,0
וכל,0
ואחד,0
מן,0
אלאעראץ',0
מעא.,0
ואמא,0
אן,0
יכון,0
<לם>,0
יזל,0
אלגוהר,0
ובעץ',0
אלאעראץ',0
ת'ם,0
[א]נקצ'א,0
ד'לך,0
אלערץ',0
אלד'י,0
לם,0
יזל,0
בה,0
ומעה,0
אלגוהר,0
ות'ם,0
אעקבת,0
אלגוהר,0
בעד,0
ד'לך,0
אעראץ',0
מחדת'הֿ,0
ואחד,0
בעד,0
אכ'ר,0
א[ו],0
יכון,0
לם,0
יזל,0
אלגוהר,0
תעתקבה,0
אלא[ערא]ץ',0
ואחד,0
בעד,0
אכ'ר,0
ואכ'ר,0
קבל,0
אכ'ר,0
ליס,0
לד'לך,0
ערץ',0
אול,0
קדים,0
לם,0
יזל,0
ולא,0
[ערץ'],0
מחדת',0
לם,0
יתקדמה,0
ערץ',0
אכ'ר,0
ואמא,0
אן,0
יכון,0
אלגוהר,0
ואלערץ',0
מחדת'אן,0
וליס,0
מנהמא,0
אחד,0
קדים,0
לם,0
יזל,0
ולא,0
יזאל,0
וד'לך,0
עלי,0
הד'א,0
אלמת'אל.,0
