word,is_he
פאן,0
קאל,0
לו,0
וגב,0
אן,0
יכון,0
מחדת',0
בחדות',0
אלערץ',0
לוגב,0
אן,0
יכון,0
אלגוהר,0
יתקצ'י,0
בתקצ'י,0
אלערץ',0
וקד,0
נגד,0
אלאמר,0
בג'יר,0
ד'לך,0
וד'לך,0
אנא,0
קד,0
נגד,0
אלגוהר,0
יחדת',0
פיה,0
ערץ',0
ויבטל,0
ענה,0
אכ'ר,0
ויבטל,0
ענה,0
ערץ',0
ויחל,0
פיה,0
ערץ',0
ולא,0
יבטל,0
<בבטל>אן,0
מא,0
בטל,0
ולא,0
בחדות',0
מא,0
חדת',0
פאמא,0
אנא,0
לם,0
נזעם,0
אן,0
אלגוהר,0
יחדת',0
בחדות',0
כל,0
ערץ',0
יחדת',0
פיה,0
או,0
יבטל,0
בבטלאן,0
כל,0
ערץ',0
ג'יר,0
אנא,0
נקול,0
אן,0
אלגוהר,0
חדת',0
בחדות',0
אול,0
ערץ',0
חדת',0
פיה,0
לאסתחאלהֿ,0
כון,0
אלגוהר,0
[מ]וגודא,0
ולא,0
ערץ',0
ואנה,0
קד,0
יגוז,0
בטלאנה,0
בבטלא[ן,0
ערץ'],0
אכ'ר,0
יבטל,0
ענה,0
לאסתחאלהֿ,0
וגודה,0
ולא,0
ערץ',0
אצ[לא,0
ע]לי,0
הד'א,0
אלקיאס,0
נחן,0
נקול,0
אן,0
אלגוהר,0
יבטל,0
בבט[לאן],0
אכ'ר,0
ערץ',0
יחל,0
פיה,0
ויבטל,0
ענה,0
כמא,0
נקול,0
אנה,0
חדת',0
בחדות',0
אול,0
ערץ',0
ערץ',0
פיה,0
ובטל,0
ענה.,0
