word,is_he
פאן,0
קאל,0
ואן,0
כאן,0
מתפקין,0
מן,0
גההֿ,0
ומכ'תלפין,0
מן,0
ג'ירהא,0
וכאנת,0
גההֿ,0
אתפאקהמא,0
ג'יר,0
גההֿ,0
אכ'תלאפהמא,0
כאעראץ',0
פיהמא,0
פמא,0
אלד'י,0
ילזם,0
פי,0
ד'לך.,0
קלנא,0
אד'א,0
וגב,0
אן,0
יכונא,0
מכ'תלפין,0
באלאעראץ',0
אלתי,0
פיהמא,0
פהמא,0
גוהרין,0
מעתרצ'ין,0
ואד'א,0
כאנא,0
מעתרצ'ין,0
פהמא,0
מחדת'ין,0
ואד'א,0
כאנא,0
מחדת'ין,0
פלהמא,0
מחדת',0
ואלמחדת',0
אלד'י,0
לה,0
מחדת',0
לא,0
יחדת',0
מת'ל,0
אלעאלם,0
ולא,0
יאתי,0
באלגואהר,0
ואלאעראץ',0
מעא,0
ולא,0
יאתי,0
במת'ל,0
הד'א,0
אלעאלם.,0
פד'לך,0
קולנא,0
אלי,0
ההנא,0
מן,0
אין,0
אנכרנא,0
אן,0
יכון,0
כ'אלק,0
אלעאלם,0
את'נין.,0
