word,is_he
"ע""א",1
כתאבי,0
יאסידי,0
ומולאי,0
אטאל,0
אללה,0
בקאך,0
ואדאם,0
נעמאתך,0
וסעאד[תך,0
וסלאמתך],0
וצרף,0
אלאסוא,0
ענך,0
ברחמתה,0
מן,0
אטראבלש,0
לה',1
כלון,0
מן,0
אלול,1
ואלחאל,0
סלאמה,0
ועאפיה,0
ללה,0
אלחמד,0
עלי,0
דלך,0
ואנא,0
יאכי,0
עלי,0
אלדכול,0
ללמהדיה,0
לאן,0
אהלי,0
קד,0
אנתקלו,0
אלי,0
תם,0
בעד,0
משקה,0
עטימה,0
ומא,0
בלגני,0
ען,0
אכבאר,0
אלבלד,0
וגלאה,0
וצעובתה,0
פמא,0
הו,0
שי,0
יצף,0
אללה,0
תעאלי,0
יחסן,0
אלעאקבה,0
ואכי,0
אבי,0
סעיד,0
מחצור,0
פי,0
סוסה,0
מא,0
יקדר,0
יכרג,0
פיהא,0
פתנא,0
ואולאד,0
[אבן],0
עמי,0
ברהון,0
צאחבך,0
וברהון,0
צהרי,0
פי,0
אלמהדיה,0
וכאן,0
וצל,0
אלי,0
כתאב,0
אכר,0
אן,0
תצל,0
ענדה,0
מתאע,0
[…],0
וחריר,0
ופוט,0
עלי,0
אנה,0
יחמלה,0
אלי,0
נחמלה,0
אלי,0
מא,0
קבלך,0
מא,0
וצל,0
אלי,0
הדא,0
אלוקת,0
לאן,0
לנא,0
מדה,0
טוילה,0
מא,0
וצל,0
אחד,0
וקד,0
כלפת,0
מן,0
יקבץ',0
מא,0
יצל,0
בעד,0
אקלאעי,0
ויחמלה,0
אליך,0
פאן,0
תפצל,0
אללה,0
ווצל,0
אליך,0
תתפצ'ל,0
תעמל,0
פיה,0
מא,0
יחסן,0
ענדך,0
מן,0
ביע,0
ושרא,0
ותוגיה,0
אן,0
שא,0
אללה,0
וכנת,0
יאכי,0
כתבת,0
אליך,0
פי,0
אלמראכב,0
פי,0
מא,0
לך,0
הון,0
ענד,0
אלואדישי,0
מן,0
סהמך,0
פי,0
אלז',0
אעדאל,0
ומא,0
גרא,0
מעה,0
מן,0
אלכטאב,0
ואכדת,0
עליך,0
פי,0
אלכתב,0
אליה,0
מא,0
פיה,0
כפאיה,0
וכנת,0
טול,0
אלשתוא,0
נקול,0
אן,0
כתבך,0
תצל,0
פי,0
אלבר,0
לאטראבלס,0
יתדכל,0
אלינא,0
פלם,0
יצל,0
שי,0
ווצל,0
אבי,0
אלפרג,0
מרדוך,1
פי,0
מרכב,0
בן,0
אלבר,0
ולם,0
ירא,0
לך,0
כתאב,0
ושק,0
עלי,0
תעויק,0
רחלך,0
סנה,0
אכרה,0
וקד,0
גרא,0
לי,0
מע,0
סלימאן,0
אל,0
ואדישי,0
פי,0
דלך,0
טויל,0
ואמנת,0
ל[…],0
עלי,0
וקאל,0
מא,0
נפעל,0
ועלי,0
קלבי,0
מן,0
דלך,0
אלנאר,0
גיר,0
אנה,0
כלה,0
מן,0
תפריטך,0
ותואניך,0
ל[…],0
וצעובה,0
אלחאל,0
אלדי,0
כאן,0
ענדכם,0
ועדרתך,0
קליל,0
אללה,0
תעאלי,0
[…],0
נקול,0
אן,0
מוצע,0
אן,0
תכון,0
אנת,0
פיה,0
מא,0
[…],0
יפה,0
לאק,0
[…],0
וארגו,0
אן,0
רחלה,0
מן,0
[…],0
מתאע,0
[…]נת,0
אשרחת,0
לך,0
ולה,0
רחמה,0
אללה,0
מא,0
חמלתה,0
לה,0
מן,0
סקליה,0
כלטה,0
ביננא,0
ובינה,0
שרוא,0
אלף,0
"ק""ק",1
"ס""ט",1
רבאעי,0
ומא,0
[…],0
אלי,0
מן,0
קבל,0
אכי,0
אבי,0
סעיד,0
פי,0
אל,0
[…]א,0
מן,0
אלמהדיה,0
מתאע,0
סוסי,0
וחריר,0
ורחל,0
אשרחתה,0
פי,0
כתבי,0
ארגו,0
יאכי,0
אנך,0
עמלת,0
פי,0
דלך,0
חסב,0
אלאמל,0
פיך,0
פנחב,0
אש,0
מא,0
חצל,0
ענדך,0
פי,0
גמיע,0
מא,0
תרכה,0
תתפצ'ל,0
ותשתרי,0
לנא,0
פיה,0
כתאן,0
ובלגני,0
אן,0
אלגלא,0
אלסנה,0
פי,0
אלכתאן,0
גיידה,0
פאן,0
חסן,0
ענדך,0
אן,0
תכרג,0
אלי,0
דנדיר,0
פהי,0
ציעה,0
מאגרא,0
תשתרי,0
קטעה,0
כתאן,0
ויכון,0
לך,0
פיהא,0
תלת,0
אלפצ'ל,0
אפעל,0
מא,0
תראה,0
ושהותי,0
טלועך,0
וקת,0
וצול,0
כתאבי,0
ולא,0
תתאכר,0
וכדלך,0
יאכי,0
מא,0
כנת,0
לתה,0
אליך,0
איצ'א,0
לתתולאה,0
עאם,0
אול,0
ארגו,0
אן,0
לא,0
יצל,0
כתאבי,0
הדא,0
ו]?,0
[34,0
וקד,0
אשתרית,0
לה,0
וחמלתה,0
מע,0
מא,0
כנת,0
חמלתה,0
מן,0
אל,0
בקאיא,0
אלדי,0
הי,0
משרוחה,0
ענדך,0
פאן,0
וצל,0
כתאבי,0
ובקי,0
ענדך,0
מנה,0
שי,0
נחב,0
תשתרי,0
לנא,0
בה,0
אמא,0
כתאן,0
או,0
פלפל,0
וקת,0
וצול,0
כתאבי,0
וכדלך,0
אן,0
וצל,0
אליך,0
אלסנה,0
שי,0
ממא,0
יחמלה,0
אבי,0
סעיד,0
תצ'יפה,0
אליה,0
ותאכד,0
פי,0
אלגמיע,0
אלעמאלה,0
לאן,0
עליך,0
ואגבאת,0
ומון,0
וכנת,0
יאכי,0
חמלת,0
לכלטתך,0
עאם,0
אול,0
מא,0
שרחתה,0
לך,0
פי,0
כתבי,0
עליך,0
פיה,0
אלתלת,0
נד',0
רבאעי,0
[וקירטין]?,0
לך,0
מן,0
דלך,0
מן,0
גהת,0
ברהון,1
מן,0
עקיק,0
כד',1
רבאעי,0
ולך,0
מן,0
נצף,0
אלקטעה,0
אלפלפל,0
כלטתה,0
ל'ה',1
רבאעי,0
ונצף,0
וארבע,0
ורק,0
בקי,0
לך,0
ה',1
רבאעיה,0
נ',1
חבוב,0
וורק,0
ו',1
ורבע,0
ולך,0
מן,0
ש'נ',1
[…],0
חב,0
רמאן,0
נ'ו',1
רבאעיה,0
תנקץ,0
ומן,0
דלך,0
אלגמיע,0
אלקירטין,0
יד',1
רבאעי,0
ונצף,0
דפעת,0
ענך,0
לבנאת,0
כאלך,0
בנאת,0
עואץ',0
לאן,0
תופית,0
ואלדתהם,0
ינסי,0
אללה,0
פי,0
עגלך,0
ובקיו,0
צ'איעין,0
ג',1
רבאעיה,0
גיר,0
מא,0
[ענדהם],0
מן,0
ענדי,0
ואשתרית,0
לך,0
רטלין,0
אלי,0
תלת,0
לאסין,0
פי,0
וסט,0
רזמה,0
כלטה,0
ישועה,1
פי,0
קארב,0
אלשאמי,0
ק'י,1
אלי,0
ק'י'ט',1
ומא,0
בקי,0
לך,0
רבאעי,0
צ',1
[…],0
וכנת,0
יאכי,0
וגדת,0
פי,0
רחלי,0
תובין,0
טברי,0
וכתבת,0
אליך,0
נסאלך,0
אן,0
כאנו,0
לך,0
לאן,0
מא,0
חקקת,0
דלך,0
וקד,0
סאל,0
אנסאן,0
פיהם,0
ותחאול,0
עלי,0
אכדת,0
[…],0
פיהם,0
י',1
רבאעיה,0
פאן,0
כאנו,0
לך,0
אן,0
אכתרת,0
תאכד,0
תמנהם,0
או,0
תשתרי,0
מן,0
מאלי,0
עוצ'הם,0
ואנא,0
ענד,0
וצול,0
אן,0
שא,0
אללה,0
אתפק,0
לבנת,0
אכתך,0
מן,0
יתזוגהא,0
עטית,0
ענך,0
מא,0
יחסן,0
ומן,0
גיר,0
דלך,0
אכרגת,0
ענך,0
מא,0
יצלח,0
אללה,0
תעאלי,0
יתיבך,0
וכדלך,0
נגתמע,0
מא,0
אביסחק,0
ברהון,1
בן,0
עמי,0
וננגז,0
גמיע,0
שוליים,1
ימניים,1
[…],0
רבאעי,0
/,0
בינך,0
ובינה,0
/,0
ואנת,0
יאכי,0
תערף,0
/,0
מחבתי,0
אליך,0
ומוצ'עי,0
/,0
ענדך,0
פאן,0
כאן,0
/,0
תפרט,0
פי,0
מא,0
/,0
נתתוגה,0
אליה,0
פאנא,0
/,0
נעמל,0
עלי,0
מג'י,0
/,0
אכי,0
אבי,0
סעיד,0
או,0
/,0
בנפסי,0
ואעט'ם,0
/,0
תאכידי,0
אליך,0
פי,0
אל,0
/,0
כתב,0
מע,0
מן,0
/,0
יכרג,0
פי,0
אלבר,0
אלי,0
/,0
אטראבלס,0
ואלי,0
/,0
גירהא,0
א[…],0
/,0
[אבו],0
אלפרג,0
/,0
ישועה,1
מעול,0
עלי,0
אל,0
/,0
ספר,0
פי,0
הדה,0
אל,0
/,0
סנה,0
אללה,0
תעאלי,0
/,0
יכתב,0
סלאמתה,0
/,0
וכל,1
ישר',1
פי,0
גמיע,0
/,0
מא,0
יתעלק,0
/,0
בכלטתה,0
ממא,0
/,0
תרכתה,0
ענדך,0
/,0
ומא,0
