word,is_he
יקאל,0
לה,0
חדת'נא,0
ען,0
אל[גוהר],0
אלקאבל,0
אלאעראץ',0
אלמתצ'אדהֿ,0
כאלצחהֿ,0
ואל[מ]רץ',0
הל,0
י[ק]בלהמא,0
מעא,0
פי,0
וקת,0
ואחד,0
וחאלהֿ,0
ואחדהֿ,0
או,0
אנמא,0
יקבל,0
כל,0
ואחד,0
מנהמא,0
מנפרד,0
בה,0
פאן,0
קאל,0
א[נ]ה,0
יקבלהמא,0
מעא,0
פי,0
וקת,0
ואחד,0
וחאלהֿ,0
ואחדהֿ,0
לזמ[ה],0
א[ן],0
אלאנסאן,0
קד,0
יכון,0
צחיח,0
מריץ',0
פי,0
וקת,0
ואחד,0
וח[א]להֿ,0
ואחדהֿ,0
ויכון,0
ת'אבת,0
ומתחרך,0
פי,0
וקת,0
ואחד,0
וחאלהֿ,0
[ו]אחדהֿ,0
וכד'לך,0
יכון,0
נאים,0
ויקט'אן,0
וחי,0
ומאית,0
וק[א]ים,0
וקאעד,0
[ומדבר,0
ומ]קבל,0
וסא[כת,0
ו]נאט[ק],0
פי,0
חאלהֿ,0
ואחדהֿ,0
ווקת,0
[ואחד,0
והד'א,0
אלקול],0
לא,0
א[ערף,0
אחד,0
יקו]ל,0
בה,0
או,0
ינטק,0
בה.,0
