word,is_he
ואמא,0
ואחד,0
פי,0
אלבסאטהֿ,0
אלד'י,0
הו,0
ג'יר,0
גסם,0
פהו,0
עלי,0
צ'רבין,0
אמא,0
קאים,0
בד'אתה,0
<ואמא,0
קאים,0
בג'ירה.,0
אלקאים,0
בד'אתה>,0
פאלנפס,0
אלתי,0
הי,0
גוהר,0
רוחאני,0
בסיט,0
ג'יר,0
גסמאני,0
וכד'לך,0
סאיר,0
אלארואח,0
ואלמלאיכהֿ,0
פי,0
מא,0
תד'כר,0
אלחכמא.,0
ואלקאים,0
פי,0
ג'ירה,0
פהו,0
עלי,0
צ'רבין,0
אמא,0
אן,0
יכון,0
ג[וה]רי,0
למא,0
קאם,0
פיה,0
ואמא,0
אן,0
יכון,0
ערצ'י,0
לה,0
אלגוהרי,0
פימא,0
קאם,0
פיה,0
הו,0
עלי,0
ג',1
צ'רוב,0
אמא,0
גמאדי,0
כגמרהֿ,0
אלנאר,0
וברודהֿ,0
אלת'לג,0
ויבס,0
אלארץ',0
ורטובהֿ,0
אלמא,0
וצפרהֿ,0
אלד'הב,0
וביאץ',0
אלפצ'הֿ,0
ואמא,0
נבאתי,0
כחמרהֿ,0
שקאיק,0
אלנעמן,0
וכ'צ'רהֿ,0
אלבקול,0
וחלאוהֿ,0
אלאת'מאר,0
וס[וא]ד,0
אלאבנוס.,0
ואמא,0
חיואני,0
והו,0
כחס,0
אלחיואן,0
ומנ[טק],0
אלאנסאן,0
ואשבאה,0
ד'לך.,0
