word,is_he
פאן,0
קאלו,0
ליס,0
[ו]אחד,0
מנהמא,0
ת'קיל,0
ולא,0
כ'פיף,0
כאנו,0
קד,0
כאברו,0
אלמעקול,0
ודאפעו,0
אלעיאן,0
לאנא,0
לם,0
נרי,0
גסם,0
מן,0
אלאגסאם,0
אלא,0
והו,0
ת'קיל,0
כאלארץ',0
ואלמא,0
<או>,0
כ'פיף,0
כאלנאר,0
ואלהוא,0
ואשבאה,0
ד'לך,0
וילזמהם,0
חיניד',0
אלא,0
יכון,0
ואחד,0
מן,0
אלכונין,0
ממאזג,0
ללאכ'ר,0
ולא,0
מבאין,0
לה,0
ולא,0
יכון,0
אחדהמא,0
מצאלח,0
ללאכ'ר,0
ולא,0
מצ'אד,0
לה,0
ולא,0
יכון,0
אחדהמא,0
אכ'יר,0
מן,0
אלאכ'ר,0
ולא,0
אשר,0
מנה,0
ולא,0
יכון,0
אחדהמא,0
אנור,0
מן,0
אלאכ'ר,0
ולא,0
אט'לם,0
מנה,0
ולא,0
יכון,0
אחדהמא,0
אספל,0
מן,0
אלאכ'ר,0
ולא,0
אעלא,0
מנה,0
פאן,0
אגאזו,0
ד'לך,0
וקאלו,0
בה,0
וסוג'וה,0
אנפסהם,0
ודאנו,0
בה,0
אבטלו,0
דעואהם,0
פי,0
אלמזאג,0
ואלתבאין,0
ואלצלח,0
ואלעדאוהֿ,0
אי,0
אלתצ'אד,0
ואלאנארהֿ,0
ואלט'לאם,0
ואלספליהֿ,0
פי,0
אלמכאן,0
[ואל]עלויהֿ,0
מנה.,0
