word,is_he
פאן,0
קאל,0
לו,0
וגב,0
אן,0
יכון,0
אלגוהר,0
מחדת',0
[ל]אנה,0
לא,0
ינפך,0
מן,0
אעראץ',0
הי,0
חואדת',0
לוגב,0
אן,0
יכון,0
אלערץ',0
קדים,0
לם,0
יזל,0
קלנא,0
כמא,0
וגב,0
אן,0
יכון,0
אלגוהר,0
מרהֿ,0
מתחרך,0
ומרהֿ,0
סאכן,0
ולם,0
יגב,0
אן,0
תכון,0
אלחרכהֿ,0
מרהֿ,0
מתחרך,0
ומרהֿ,0
סאכן,0
ואלסכון,0
מרהֿ,0
סאכן,0
[ומרהֿ],0
מתחרך,0
כד'לך,0
נקול,0
אן,0
אלגוהר,0
מחדת',0
לאנה,0
לא,0
ינפך,0
מן,0
אלחדת',0
ולא,0
יגב,0
אן,0
יכון,0
אלערץ',0
קדים,0
לאן,0
אלגוהר,0
קדים.,0
עלי,0
אנא,0
נסתעיד',0
באללה,0
אן,0
נקול,0
אן,0
אלגוהר,0
קדים,0
בל,0
מחדת',0
לם,0
יכון,0
ת'ם,0
כאן,0
ואנמא,0
קצדנא,0
האהנא,0
את'באת,0
אן,0
אלגוהר,0
מחדת',0
פכיף,0
תגיז,0
אן,0
תקול,0
אן,0
ילזמנא,0
מעארצ'תך,0
פי,0
אנה,0
קדים.,0
